case_id,evidence_id,sensor_id,measurement_timestamp,arrival_timestamp,risk_reasons,valid_candidate_count,assignment_margin,bbox_area_px2,confidence,selected_nis,selected_forward_depth_m,selected_projection_in_frame,selected_condition_number,selected_raw_pixel_residual_norm,selected_projection_ellipse_major_axis_px,in_frame_alternative_count,composite_warning,online_classification_available,online_classification,online_classification_matches_profile,matches_expected_failure_event,check_multiple_gate_candidates,check_selected_projection_out_of_frame,check_plausible_in_frame_alternative,check_assignment_margin_within_limit,check_selected_depth_within_limit,check_selected_innovation_ill_conditioned,check_bbox_area_within_limit,check_confidence_within_limit
100v100__seed_2015,d1-risk-sha256:e1c0d366594e50062c226ca2bb64ce4648670a1a12fe4b928fb394362877f86c,CAM-INT-0038,0.3,0.4014302798547983,multiple_gate_candidates|projection_out_of_frame,2,12.139661361383517,356.906995116913,0.15,2.9119668288258906,19.668810731928907,False,50083.18169835462,222742.69130143855,323839.5232971432,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:ed37a6a02ce9f98ca39e92c1ef50a06eadecc0f92d27dd2c12709383efa380bc,CAM-INT-0024,0.3,0.42996480752603955,projection_out_of_frame,1,,203.49592998661242,0.15,0.48423376518055683,8.077679694726335,False,366643.418248958,594818.0223187696,2268644.897724251,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:b8bc8e0ba552bfccb4d2cc4124aba9c72ad53cd4b1e0c59416480c24c2e5ac30,CAM-INT-0074,0.4,0.5104433154529283,projection_out_of_frame,1,,117.69641646639663,0.15,33.561367248341334,64.46393252864303,False,4947.625558485315,70701.34460887828,32850.198406855576,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:66de0617e0bed7258532750038a13ae031420dfd2f56f9a338275edfc28c1e5a,CAM-INT-0002,0.5,0.6244320575281174,projection_out_of_frame,1,,371.99585910173636,0.15,13.112918346681063,30.10080782131487,False,20309.05864720752,140012.51187485704,104624.27116837066,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:23c6f155208928c20cecc197e38c875e44c1e599380abef71a593540d59aa1e3,CAM-INT-0046,0.7,0.8208021885933069,projection_out_of_frame,1,,89.15880250058574,0.15,35.54816253979886,53.32163051403134,False,8200.736411740727,88369.46727891894,36790.15575328022,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:6163c566495b13a1cdea9a3d10363fc18a61b0c4d0c6e9bac64ef727ef9cbf23,CAM-INT-0033,1.2,1.3172002967624228,multiple_gate_candidates,2,19.358766157805512,332.2691554478008,0.15,13.183319726036345,2939.247159356669,True,1.1136556223412382,29.466257126235014,20.12874543467819,0,False,True,negative,True,False,True,False,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:e931289d7b96c307da3e53936c5520073f8a7e070f412e4c714ea6359d6edc99,CAM-INT-0034,1.2,1.337361550685777,projection_out_of_frame,1,,98.97439008780935,0.15,16.435043795363043,35.95346672515645,False,19749.478248015817,138614.06976767737,84013.32787306077,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:1ce22ecdf00ab956a74aa5054fa93f2dee8a57aa9df7e374f691382bc807af99,CAM-INT-0085,1.3,1.4133789018958622,multiple_gate_candidates|projection_out_of_frame,2,12.575803694570542,101.46193919917836,0.15,5.3229758778411975,14.97516950088152,False,83609.85355775812,284458.08397443,322748.7452065469,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:d5540f4b7886b92fd741fd679810206526f7d8c8e8347d40271df4fd38b12bc7,CAM-INT-0063,1.5,1.6164315642885847,projection_out_of_frame,1,,113.11247737570964,0.15,26.96677572845446,34.106398506423304,False,14014.484228236954,116982.74387497666,59602.32612545724,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2015,d1-risk-sha256:a6802a49d1b61557d9d27603b060723847147a981515cbbf08c55958a150c358,CAM-INT-0063,1.8,1.9182463795893017,projection_out_of_frame,1,,205.17927477830835,0.15,24.87671929390276,34.105870533773626,False,14056.50352519018,117840.70599746314,60634.65262151054,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:aef9c499f93258b9d40a2f984a7893c6104431439d9dee38442d4a46cb089dfc,CAM-INT-0054,0.1,0.21447202015922348,projection_out_of_frame,1,,62.516357040680376,0.15,1.7360017100872496,19.80047084498913,False,40728.04924035748,202800.93208931814,376868.03595393524,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:98f6b789f3536a2c0f8d1d83bc1be39a9f17cb1633db14d324512dd5d4c7173f,CAM-INT-0038,0.1,0.22467617940638882,multiple_gate_candidates|projection_out_of_frame,2,4.084547049657001,136.91201845675388,0.15,9.713656259501189,51.102088806086456,False,9485.00232339479,96197.2322775907,82626.37521158818,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:cc60cd6c38785dbcb14a0e185893aac329c1aa3927527147213e6828ddebbf33,CAM-INT-0032,0.2,0.31652813091234594,projection_out_of_frame,1,,93.7613368619874,0.15,0.24910894789356983,7.382933998190068,False,276873.2924748397,530858.9920501352,2603630.0688563534,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:3442f895664feec2df150c79b60cf4ce33e4e5112f4db30d3c37c1b081140e43,CAM-INT-0009,0.2,0.32341236806110757,multiple_gate_candidates|projection_out_of_frame|weak_assignment_margin,2,0.12107679364423111,340.23181118343456,0.15,0.11975944244952615,5.0137394598248495,False,592397.6424781446,775226.1122474815,5554335.61980655,0,False,True,negative,True,False,True,True,False,True,False,False,False,False
100v100__seed_2016,d1-risk-sha256:630dd4cf82799df5440432f5da740f087652a7972e678b62030eb3bfc5c2f26d,CAM-INT-0049,0.2,0.3250635511000291,projection_out_of_frame,1,,81.38666186727761,0.15,2.352627183225221,22.904094156582577,False,32180.495081982815,182669.4713815575,308643.7539730537,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:2ed149645cd70e75ba39a14b490fd8daa00a44f48f937e9092ee65e8186ca8bd,CAM-INT-0006,0.2,0.3294127874706403,projection_out_of_frame,1,,72.85493446135881,0.15,32.51660285988115,89.00537984236203,False,2693.6206283355955,51692.976986367416,24430.823817797827,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:1b331dc812d70375d05dd96e41ae07290207941ed3257e593b9cd1b38fd06a4b,CAM-INT-0011,0.8,0.9136353955106734,projection_out_of_frame,1,,57.22381034554524,0.15,2.364982114811106,11.551521909270985,False,147815.56104902495,378286.2725960166,676296.9924338042,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:1d369082095a895b0123fbabb6c5702f59ef8b542e7c9818e19412833f8fcf1d,CAM-INT-0064,0.8,0.9274245367841666,projection_out_of_frame,1,,60.22562736713859,0.15,23.22237065718297,33.78266629383063,False,13156.240462017133,115524.34105585056,64910.09191814516,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:e37dfbeb57dba0369dac8aad3b252d978ae0cefc4db78090f38efb8ec2d42fc0,CAM-INT-0089,1.2,1.321344741873254,multiple_gate_candidates|projection_out_of_frame,2,30.26805828488694,106.09773546858862,0.15,2.73620416613101,11.829919015116772,False,157348.0753049183,388593.81298293767,626595.4634040819,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:3f8d13bbd6ade8a331f980a93ae0e7aeddc08af6a91ef52f9e6c5d08093e9b45,CAM-INT-0058,1.3,1.4168823491109297,projection_out_of_frame,1,,160.21010391495727,0.15,9.083311091487198,17.879134234644702,False,40663.79587498812,204767.34829924235,177986.11213412107,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2016,d1-risk-sha256:09b16a78b0e2d6046392cf6dd265e3c58776e1ff1b5f9e748fc2b642ab126491,CAM-INT-0014,1.8,1.910998647217501,multiple_gate_candidates|projection_out_of_frame,2,9.76185907366359,315.88527468303977,0.15,1.271243917280266,7.602495279437637,False,362234.35127309925,593506.8717713548,1402258.3783435537,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:baf9ce20a5b717fe47546400276631098231a42decf04d3d2ba8429f44b900ee,CAM-INT-0020,0.2,0.3086410187921961,multiple_gate_candidates|projection_out_of_frame,2,6.24752990113514,321.9720996416056,0.15,8.134373121216505,43.846910181001896,False,10425.534136256578,99966.19031185254,92116.5973839654,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:b51af62b7f58c75174fec32e4a69365af3dbebbe368a541d377d4d7bd5224c97,CAM-INT-0072,0.2,0.3185236011149992,multiple_gate_candidates|projection_out_of_frame,2,0.8121520414470362,168.4500402995186,0.15,7.561304146440684,39.288224046661895,False,11307.32600074142,106076.20642778989,102259.03413109723,0,False,True,negative,True,False,True,True,False,True,False,False,False,False
100v100__seed_2017,d1-risk-sha256:3181180e5ee2a66ec0b9dc3db87b1808f2b4b9d2c074002efe321e9a1b71372a,CAM-INT-0054,0.2,0.3221795037996794,projection_out_of_frame,1,,102.45828752511888,0.15,0.7475621302997917,12.002662950166075,False,130306.48306779102,356288.3091379314,1149281.0228781928,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:bf47c70faaf9cb1bdb130eb16136eb529b464d7e6f6bcdb716d67df8433284b7,CAM-INT-0089,0.5,0.6321726336453046,projection_out_of_frame,1,,47.78047042427687,0.15,37.48641475328233,56.89347989569811,False,6452.077600753157,80364.0799389029,33671.05299131725,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:ac6d406f8079915f840461146e9126e059371065623e050b161f4c6e90e38fbd,CAM-INT-0038,0.9,1.0216473695512764,projection_out_of_frame,1,,125.0829875171459,0.15,22.064870278043514,40.37279148560511,False,13151.71383738876,111780.93824842942,60301.065748657886,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:73e1061b58573dede761ded3bc033ef1fc141c7b6d0a89ffb98be9f730aad5b9,CAM-INT-0017,1.3,1.413331814745536,projection_out_of_frame,1,,106.54969856116472,0.15,4.557565717586686,14.092399142398817,False,83958.38262479156,289369.0464153903,335388.57428946136,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:21f9d14ce319b9f7f9a7c863c18bfdbf0f9e7f52cc4597c75244eecfccc22ac9,CAM-INT-0022,1.3,1.4332563020263693,projection_out_of_frame,1,,266.4512615346727,0.15,3.193328222243551,10.912042547607149,False,139467.85122434667,368112.6540262998,547106.1485907917,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:26c54e4419b411f2a55aa9ac51dbcf36b3658fd8152f9fe7e48ba588678baf27,CAM-INT-0014,1.5,1.606825624796518,projection_out_of_frame,1,,35.594872509059826,0.15,12.211296561283348,23.47192791903823,False,35882.095732024434,188380.19090510972,138280.99390252656,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2017,d1-risk-sha256:ce8b7d1b9569ac34d230d608ee98f3e5b08ee67305deaeee29e52405c72bcb21,CAM-INT-0061,1.8,1.9110003224975796,projection_out_of_frame,1,,87.57497068573109,0.15,4.303906095962943,15.470214430612828,False,95005.49212383544,303389.45984561613,364044.59305779205,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:7d427b4b9649cea121810c17f0ec0476698959a27d722f1bb09df8960390acc1,CAM-INT-0008,0.5,0.6236956162781586,projection_out_of_frame,1,,373.88379042302086,0.15,36.15583706197276,61.29597915491857,False,6712.607765963172,81104.81728742846,34393.16429176462,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:434db11f1b9697c98885a892105093d7b515723523efb69ea1000c946bb4303d,CAM-INT-0084,0.9,1.0176684776771945,projection_out_of_frame,1,,81.82457715483488,0.15,1.2160732653604676,7.675212059740208,False,252029.35657318198,497396.7437252253,1108851.2992475915,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:390b22d22b3b47d55e504a99c6498c1e230d7bcae4b9c7fd1bca50a41a670cf8,CAM-INT-0095,0.9,1.0268946001951742,projection_out_of_frame,1,,87.1398178225073,0.15,10.023031801950413,22.188735087134805,False,31738.11795682067,180799.79577608002,141663.6280409717,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:5c4bf0631bfb402e4745fb2fc65ffc87423211936334a9179736eaf7be739761,CAM-INT-0029,1.0,1.114833276663188,projection_out_of_frame,1,,162.38973911532742,0.15,4.007680372534008,13.851695246126175,False,86126.00814265362,292254.6986759284,376834.6037690546,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:20f760cc876b630300cf18e582ceb8e67d9a557aafa270956855ec11b4e9d58c,CAM-INT-0017,1.1,1.2310655238868047,projection_out_of_frame,1,,288.2015436022748,0.15,0.7549496868732013,7.136336657857766,False,461353.5029901897,679615.2677699276,1950486.0313578278,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:de531b50f657da6f2ca3ec3cf07d106d4255274a84d672692bcb7ea58e4eeedc,CAM-INT-0096,1.4,1.5291381712360907,projection_out_of_frame,1,,81.52750542870987,0.15,37.95600049059189,38.70529957186754,False,11268.565168208155,105141.07695800367,46205.770200087376,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:9f62bc9e5e2bd2a30718c5df8185be8d8c87c6d38da65ba2ad4371a2e169930e,CAM-INT-0071,1.5,1.625543481068183,multiple_gate_candidates,2,31.63801675040452,70.27400508253088,0.15,3.6889902878012206,4734.38499596474,True,1.0022086490318436,14.350727556064504,18.289131979161976,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:73f8878644aae06349abb7f4988c827e8a5389b44fc47ab272822328e2e08ea6,CAM-INT-0074,1.6,1.7254876886878503,projection_out_of_frame,1,,118.6228540709165,0.15,11.072716511491738,23.628981572881077,False,37910.59412233904,191993.0476837366,146037.4514309714,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2018,d1-risk-sha256:15ec6f792ba7481fd19df17a4e121089ffb85df3446125a69091d6a1ada292ba,CAM-INT-0053,1.7,1.8330988770397998,projection_out_of_frame,1,,234.42856270436187,0.15,0.12105102597795976,2.2001042477600765,False,2964857.065773234,1725938.2585338203,12149926.998305267,0,False,True,negative,True,False,False,True,False,False,True,True,False,False
100v100__seed_2019,d1-risk-sha256:201080130eb95c4359985850fd3ae0ed6ea23dc4f9e478bb16435df9520b2d54,CAM-INT-0086,0.1,0.23092410395736424,projection_out_of_frame,1,,112.04582137616342,0.15,13.779323061830699,52.073784377407705,False,6693.025449900281,82214.04425203361,61127.45320888507,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:b609e5f4fa42f7b257d51b032ed55f9275cbea30b579f8b696caca38e339f8b7,CAM-INT-0029,0.3,0.4275732955770064,multiple_gate_candidates|projection_out_of_frame,2,4.026307729501461,31.418168657745294,0.15,20.963103713765527,56.94207253514419,False,7400.772337894453,84802.45087768615,47207.71159697405,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:eb690d0919ac5803c69d0cffd528cb39b1e4e47cd70b79f47398c88cada3e4de,CAM-INT-0089,0.4,0.5112727117079936,projection_out_of_frame,1,,103.87267590712683,0.15,38.129026160893645,78.36453219294398,False,3846.093304223414,60091.95408459451,23893.48745949878,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:d94bd58451ebfbc9393d627cbf170be342af3b36a63b623a10f1b87c16fda27a,CAM-INT-0062,0.5,0.6269680563993671,multiple_gate_candidates|projection_out_of_frame,2,1.3605898436224404,147.6439275866359,0.15,3.615896073029747,17.843572722489178,False,77000.49603088874,273526.4075034987,394695.068247782,0,False,True,negative,True,False,True,True,False,True,False,False,False,False
100v100__seed_2019,d1-risk-sha256:a00a64e63a0c082b2bb2641c05ea2e9dfd5c3a845e49a1a114c7a0fbbaaa98f8,CAM-RECON-001,0.8,0.9372209252411449,projection_out_of_frame,1,,383.70983684780623,0.15,38.349221684630606,55.91914152734581,False,4525.31542074242,202964.5079480164,80237.86299655284,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:01d8c00854f77ef5414b24c880c3d75ea9d262a1b71790cb5a0a7261432fb8c3,CAM-INT-0004,0.9,1.025042093026288,projection_out_of_frame,1,,123.61295923213386,0.15,14.046005289814126,27.88265147648648,False,22431.570042688385,151253.80433751887,100744.48536620486,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:2b8848aeeba0c0707e68f1be36d7cb533da82fdd3795469a680d7db059bb4bc8,CAM-RECON-002,0.9,1.031588098203663,multiple_gate_candidates|projection_out_of_frame,2,13.253454755806434,117.45639129065032,0.15,14.910977102170957,25.3939281734295,False,22314.378772361364,449504.27496571635,296675.87842670945,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:29285d854f1e9f29255a54f50aac8c1a8e298210e475d02ad9c9d57d51e87617,CAM-RECON-001,1.1,1.210041314834015,multiple_gate_candidates|projection_out_of_frame,2,4.177745999255956,130.3397099868956,0.15,4.7256846269320025,16.187250352798916,False,43766.65513426886,609650.7939106277,686537.1475280406,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:fa00c99b68fb57879b431f3640dc129c9182d86510a5b8b02b7f6da9e6edd4bd,CAM-INT-0063,1.2,1.3149293787051435,projection_out_of_frame,1,,140.29148282339193,0.15,5.946295844145993,8.78930199608529,False,2017256.8490772913,465517.90614857944,545934.9294694697,0,False,True,negative,True,False,False,True,False,False,False,True,False,False
100v100__seed_2019,d1-risk-sha256:575857f5e344e477d553684986e7335b9c9af5bde8ac763e377021c9285c4a17,CAM-INT-0060,1.3,1.4036817325269915,multiple_gate_candidates|projection_out_of_frame,2,10.805824957947,82.86524931691295,0.15,15.157856099106866,29.133515539866195,False,26160.5263696421,159051.68367199626,100354.00030139621,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:9f8731a1096f51fd4eec0590ba26a4a7c1190296da969bd1057920fb47b3c442,CAM-INT-0013,1.3,1.4237389201678197,projection_out_of_frame,1,,268.06748587534224,0.15,15.170673675059673,25.976180257522774,False,26649.307236565972,160766.14600141282,101265.39612628512,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:f33d82619806432304369ee1f02632627ec11e12a9ee482c6fd4845d2e18d3df,CAM-INT-0065,1.6,1.747713859410939,projection_out_of_frame,1,,251.64254305099192,0.15,34.580076403023924,37.38208832943078,False,11070.008551572695,104531.18196737308,45005.49807770255,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:401957f0c2aa1b761a27f514d9f213da61ae63a65615e20279e203618950cd9b,CAM-INT-0047,1.7,1.8047943246098535,multiple_gate_candidates|near_projection_singularity|projection_out_of_frame,3,26.188618810791457,155.39763528378953,0.15,0.01839285051339065,0.9683320589392851,False,25884975.0861059,5020879.072730132,90656224.14978604,2,False,True,negative,True,False,True,True,True,False,True,True,False,False
100v100__seed_2019,d1-risk-sha256:1add610568d2b4e3a4e5df071b210645f6ae631a51464f4e7157ae6db9a5fe95,CAM-INT-0057,1.7,1.8168248101840925,ill_conditioned_innovation|near_projection_singularity|projection_out_of_frame,1,,118.50315874246252,0.15,0.0007135212198980442,0.18174941604796796,False,551850510.32457,22618977.36257084,2101451466.838834,0,False,True,negative,True,False,False,True,False,False,True,True,False,False
100v100__seed_2019,d1-risk-sha256:9867fd2bb7b6e5597e61964e50749d2947f75e32a6609503dc1eca5bebc2342e,CAM-INT-0021,1.8,1.8892670861977876,projection_out_of_frame,1,,44.06316031450708,0.15,23.380636152461275,35.085957729085955,False,17851.90422482207,132382.42139422044,69280.98377492276,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
100v100__seed_2019,d1-risk-sha256:044ee70ac60d97ad564a4620c258a639205a693ccf188a462e2042174da96a28,CAM-RECON-001,1.8,1.899505841478548,multiple_gate_candidates,2,29.567942371550547,2.239627715438409,0.08605096823492597,2.0397416653987372,2406.0020436294844,True,1.2501289461554361,15.976456727462601,27.422070531645694,0,False,True,negative,True,False,True,False,False,False,False,False,True,True
100v100__seed_2019,d1-risk-sha256:42ef25cf0f32c9fb2027ca4bc4ae375a5bd06198429a3829f7dad8d9a942b261,CAM-INT-0061,1.8,1.9105393596065054,projection_out_of_frame,1,,304.62200549248075,0.15,0.5539971395619909,5.367873537161106,False,1291937.5895096117,1092810.5963981042,3609919.8435222046,0,False,True,negative,True,False,False,True,False,False,False,True,False,False
100v100__seed_2019,d1-risk-sha256:7e5e07192a3fc2e42e4175c18056620939469673891cd6ac9f740cc673939ac8,CAM-INT-0074,1.8,1.9154228106512576,projection_out_of_frame,1,,219.44299234845002,0.15,35.82560285781916,46.19500010182923,False,11414.717777916432,105084.55278124272,43006.89715390046,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:96b181f2b927ba4c574d0750bbee6ed942e72c1e7e02e97de07adc4fe2f623b2,CAM-INT-0159,0.1,0.2106804455726856,multiple_gate_candidates|projection_out_of_frame,2,8.786301887440263,66.54921095732458,0.15,8.42550560653282,51.09265587232002,False,9325.68977989523,93995.31859876956,81002.82259075626,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:8a04968c3921c0778e22b58174c770f2626d03b317e3e637f1ab08f533af07a3,CAM-INT-0174,0.1,0.21678745308785294,multiple_gate_candidates|projection_out_of_frame,3,0.819556051942042,66.8061097999995,0.15,0.137250962519132,5.493455181319828,False,606418.9083052794,781577.0620995743,5606041.380474742,0,False,True,negative,True,False,True,True,False,True,False,False,False,False
200v200__seed_2001,d1-risk-sha256:f5a46fcedb821af9d0564d00f2fb16c29fe86d9630826b8a0d1990fff01b98fb,CAM-INT-0136,0.1,0.21779170879026583,multiple_gate_candidates|projection_out_of_frame,2,14.318177621422862,153.9496394039864,0.15,8.02325573902576,42.706036441005615,False,10973.210071114618,105936.62618589023,100960.61434215533,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:aab2458c64e8328e7ac0d7c23f044e7479fe7a25cd6fa5a66577d968e869c578,CAM-INT-0103,0.1,0.21840900182345258,multiple_gate_candidates|projection_out_of_frame,2,27.64297706425098,363.6207643178174,0.15,1.1925879164775308,16.504995461500982,False,73674.11539354867,269690.8455521613,661061.4225316214,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:22a901f0602e849aebde713899f5776ed343a7249471662303447aa149badb63,CAM-INT-0173,0.2,0.3058683539806351,multiple_gate_candidates|projection_out_of_frame,3,2.7132329011110574,71.1264449035255,0.15,10.355679805724456,58.16082522910596,False,7300.163419311214,84688.7010319998,64702.00546180801,2,False,True,negative,True,False,True,True,True,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:1db09b3244589f1da3141e76d25fc61ba7b3bbceaf04d691bb4e83a7544c0b2e,CAM-INT-0086,0.2,0.32620330914649825,multiple_gate_candidates|projection_out_of_frame,2,21.039191797419267,149.9877652919569,0.15,0.3999115375392419,8.95755862918595,False,209667.96461048417,456756.4000569731,1913477.2194599567,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:bb099ee842586433c3b1e8632e8ddf161fc090548e8f05c358755ae8f41ac325,CAM-INT-0111,0.2,0.3266255130138948,multiple_gate_candidates|projection_out_of_frame,2,12.172387164137074,79.4580574733416,0.15,13.774389059123276,49.62637747522355,False,5896.037043286988,76962.43729117836,55999.594563354905,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:cc94ce9cc8f1b5310b2d5da46277344f15e443f2349f14fd3cb795243a65eafa,CAM-INT-0016,0.2,0.32712813262052365,multiple_gate_candidates|projection_out_of_frame|weak_assignment_margin,3,0.3909377826956656,108.7315610790965,0.15,0.01069720873131945,1.5745061634593007,False,6798154.537562656,2601183.2253930755,61958864.53031675,1,False,True,negative,True,False,True,True,True,True,True,True,False,False
200v200__seed_2001,d1-risk-sha256:17fbf10544b0866f9012dd4cba784366ab10ea7159b6a1084e3ce57fd830269b,CAM-INT-0125,0.3,0.40927965176812514,projection_out_of_frame,1,,130.92189949642628,0.15,16.631244787345416,51.5231662239364,False,9310.677028257654,94665.75860652069,57588.146776183705,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:5d44c975e42b34663a37787006df332a8e822fa85272ade6267e81c14b437b95,CAM-INT-0117,0.3,0.4331304142887944,projection_out_of_frame,1,,221.02870729289623,0.15,12.249261100630433,38.07391295064591,False,12036.315835655983,108680.8309369046,77328.0101063419,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:bc9f463a5d475d1e7ba1bc82bbffcc20d97b43d5b2c9538b9cf9c9c3ec03dbf6,CAM-INT-0078,0.4,0.5078931210595206,projection_out_of_frame,1,,51.958221602987706,0.15,3.2463286526553987,17.923825623088575,False,52539.98371532889,232529.63384478953,356484.9387591277,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:757f691c9278143e51e4365ea696612d343768cb8af52d6b43373cc4072b2f85,CAM-INT-0182,0.4,0.5097958855169769,multiple_gate_candidates,3,8.296168130066127,187.5104865830857,0.15,0.12035800220232065,2604.12952877754,True,1.001242381369011,2.8982715372018,20.45534290260627,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:2dbf8048763b2a78fd3e5b6fee7eb81892783445fbee9d87ad5904cfe98ecaa2,CAM-INT-0025,0.4,0.5133208548649613,projection_out_of_frame,1,,53.29321613107272,0.15,1.7931726482857608,16.784636558212238,False,81564.3083416805,283271.04901646636,520672.37871254695,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:6bf1a9b8024aa742167c3d36c61d75da8ec1a55163e940a0dba45f7c2fddf115,CAM-INT-0033,0.4,0.5157184005837793,multiple_gate_candidates|projection_out_of_frame,2,5.928728249787245,200.3465782679207,0.15,16.51750935490941,45.992243502600374,False,8931.120392659863,94333.25884365135,58953.467290178945,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2001,d1-risk-sha256:6cd3c57d94ab7e1be29137ed1943f7afa657ff0f8053c07397df9369a0d505a4,CAM-INT-0158,0.4,0.5256526688671233,projection_out_of_frame,1,,126.21790300884922,0.15,11.402538219141045,38.27461103894954,False,15186.41310632031,121715.7052451546,94748.2779193104,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
