case,step,time_s,version,total_cost,candidate_total_cost,previous_total_cost_current,assignment_count,unassigned_count,high_threat_count,unassigned_high_threat_count,reassignment_event,changed_edges,runtime_ms,decision_state
hysteresis_delta_0.2,172,86.0,173,17.15527243714007,17.15527243714007,1000015.5641358221,7,1,2,0,1,2,0.17379699784214608,accepted_previous_infeasible
hysteresis_delta_0.2,173,86.5,174,17.178128223289786,17.178128223289786,17.178128223289786,7,1,2,0,0,0,0.17947000014828518,unchanged
hysteresis_delta_0.2,174,87.0,175,17.202530761187468,17.202530761187468,17.202530761187468,7,1,2,0,0,0,0.1712910016067326,unchanged
hysteresis_delta_0.2,175,87.5,176,17.236111831304044,17.236111831304044,17.236111831304044,7,1,2,0,0,0,0.16792400128906593,unchanged
hysteresis_delta_0.2,176,88.0,177,17.26873865593077,17.26873865593077,17.26873865593077,7,1,2,0,0,0,0.16583899923716672,unchanged
hysteresis_delta_0.2,177,88.5,178,17.300334414969328,17.300334414969328,17.300334414969328,7,1,2,0,0,0,0.1740770021569915,unchanged
hysteresis_delta_0.2,178,89.0,179,17.33082486318695,17.33082486318695,17.33082486318695,7,1,2,0,0,0,0.16623200281173922,unchanged
hysteresis_delta_0.2,179,89.5,180,17.360138497181733,17.360138497181733,17.360138497181733,7,1,2,0,0,0,0.16479400073876604,unchanged
hysteresis_delta_0.2,180,90.0,181,17.388206714786563,17.388206714786563,17.388206714786563,7,1,2,0,0,0,0.1842380006564781,unchanged
hysteresis_delta_0.2,181,90.5,182,17.414963966547102,17.382820302549682,17.414963966547102,7,1,2,0,0,0,0.17087100059143268,held_by_hysteresis
hysteresis_delta_0.2,182,91.0,183,17.37206798379229,17.37206798379229,1000014.8307264413,7,1,2,0,1,3,0.1709200005279854,accepted_previous_infeasible
hysteresis_delta_0.2,183,91.5,184,17.359756658049477,17.359756658049477,17.359756658049477,7,1,2,0,0,0,0.1786840002750978,unchanged
hysteresis_delta_0.2,184,92.0,185,17.345892768402706,17.345892768402706,17.345892768402706,7,1,2,0,0,0,0.16547300037927926,unchanged
hysteresis_delta_0.2,185,92.5,186,17.330486465260687,17.330486465260687,17.330486465260687,7,1,2,0,0,0,0.16880800103535876,unchanged
hysteresis_delta_0.2,186,93.0,187,17.313551607018688,17.313551607018688,17.313551607018688,7,1,2,0,0,0,0.16114699974423274,unchanged
hysteresis_delta_0.2,187,93.5,188,17.295105751037944,17.295105751037944,17.295105751037944,7,1,2,0,0,0,0.3215300021111034,unchanged
hysteresis_delta_0.2,188,94.0,189,17.27517013493895,17.27517013493895,17.27517013493895,7,1,2,0,0,0,0.16496299940627068,unchanged
hysteresis_delta_0.2,189,94.5,190,17.253769648229355,17.248920740811975,17.253769648229355,7,1,2,0,0,0,0.23895900085335597,held_by_hysteresis
hysteresis_delta_0.2,190,95.0,191,17.23093279431418,17.22385245987884,17.23093279431418,7,1,2,0,0,0,0.18993199773831293,held_by_hysteresis
hysteresis_delta_0.2,191,95.5,192,17.206691642962895,17.196977054907723,17.206691642962895,7,1,2,0,0,0,0.19445200086920522,held_by_hysteresis
hysteresis_delta_0.2,192,96.0,193,17.181081773334398,17.168334996599903,17.181081773334398,7,1,2,0,0,0,0.19946100292145275,held_by_hysteresis
hysteresis_delta_0.2,193,96.5,194,17.154142207687542,17.137970927213686,17.154142207687542,7,1,2,0,0,0,0.19109099957859144,held_by_hysteresis
hysteresis_delta_0.2,194,97.0,195,17.125915335930692,17.10593357498904,17.125915335930692,7,1,2,0,0,0,0.21027299953857437,held_by_hysteresis
hysteresis_delta_0.2,195,97.5,196,17.096446831189535,17.072275658305575,17.096446831189535,7,1,2,0,0,0,0.19628999871201813,held_by_hysteresis
hysteresis_delta_0.2,196,98.0,197,17.06578555659754,17.03705377979836,17.06578555659754,7,1,2,0,0,0,0.2198229994974099,held_by_hysteresis
hysteresis_delta_0.2,197,98.5,198,17.03398346353788,17.000328310682935,17.03398346353788,7,1,2,0,0,0,0.17545099763083272,held_by_hysteresis
hysteresis_delta_0.2,198,99.0,199,17.001095481589836,15.54274485330815,17.001095481589836,7,1,2,0,0,0,0.18980400272994302,held_by_hysteresis
hysteresis_delta_0.2,199,99.5,200,16.967179400455755,15.501999657467527,16.967179400455755,7,1,2,0,0,0,0.19971900110249408,held_by_hysteresis
