track_a_id,track_b_id,valid,rejection_reason,cost,reprojection_rms_px,reprojection_max_px,ray_residual_rms_m,fitted_speed_mps,median_nearest_time_delta_s,condition_number,observation_count,inlier_count,outlier_count,reference_timestamp,position_ned,velocity_ned
Optical_A-T0055,Optical_B-T0002,False,reprojection,2.298840334602001,30.17291093755561,50.47562710535128,1.9799171475527784,41.72768956168116,0.14000000000000057,9.695430707159995,35,35,0,7.755002880027154,"[1321.3184683221923, -352.21711398071847, -102.02842859161608]","[-41.72446994983187, 0.4593144347110183, 0.24023699065343457]"
Optical_A-T0055,Optical_B-T0004,False,reprojection,5.667441122583353,77.70680923859739,292.09077962427807,6.500660103657338,43.98882538423181,0.11499949636089646,9.938828543035726,35,35,0,7.755002880027154,"[1409.8701040723026, -309.38946923506484, -100.31502622089783]","[-43.971116034685565, 1.2436190305315336, 0.10547537890185825]"
Optical_A-T0055,Optical_B-T0007,False,reprojection,2.8036671031168896,38.02279318944547,138.17289966979664,2.9736233733451916,46.961434603526406,0.11500199611722195,10.008694873883721,35,35,0,7.755002880027154,"[1434.3339217971777, -297.0430320013463, -101.4763047820006]","[-46.960009465718784, -0.24506839282213377, 0.2716477199042354]"
Optical_A-T0055,Optical_B-T0009,False,time_delta|reprojection|speed,3.5303870955943673,32.62646500151582,85.2032090256657,2.783667403174823,31.99634464968956,6.31433151619401,79.7414431763178,16,16,0,8.002501440013578,"[1509.2789256886692, -253.5524476170402, -99.84048811291565]","[-30.471750668458128, 9.755789102321586, 0.25111975641670914]"
Optical_A-T0055,Optical_B-T0012,False,time_delta|reprojection,4.450330693592447,47.679678555929314,92.17534131724375,3.8286374757813557,43.92345408881416,1.966017589290094,12.518525760447929,27,27,0,6.754999917211031,"[1720.2086636299528, -183.02250415196687, -105.80554940197052]","[-43.56248248260275, 5.423947780861397, 1.4699420109590573]"
Optical_A-T0055,Optical_B-T0013,False,reprojection,4.913571256529668,68.19184530972589,129.57262108304784,5.081008416844832,52.01249743115345,0.08000000000000007,10.620211690405382,35,35,0,7.755002880027154,"[1632.2215724216146, -199.11577678357295, -106.42519360507261]","[-52.00624342200859, -0.12280784731146355, 0.7971526761991722]"
Optical_A-T0055,Optical_B-T0014,False,time_delta|reprojection,4.612465969999354,50.13259236912246,96.02414941232146,4.034244336040951,52.9417822066798,4.009999473032725,17.076835618790174,22,22,0,5.985000951294458,"[1766.7327264931696, -179.84939237668286, -90.24642869274814]","[-52.89408861300733, 0.28241047397153807, -2.2288870189036274]"
Optical_A-T0055,Optical_B-T0015,False,reprojection,0.7062655091783399,8.856159170478072,14.976196963236152,0.7071964382353495,46.424435575048435,0.04499980990980745,16.072316643963283,35,33,2,7.755002880027154,"[1809.2186504460983, -112.58194512106756, -98.00810141603044]","[-45.98026050550584, 6.405576208621412, -0.1116053008868622]"
Optical_A-T0055,Optical_B-T0016,False,time_delta|reprojection|inlier_ratio,1.6704778049559417,8.286763197612565,13.141239523186242,0.7088882253207339,47.57824050709884,2.5250009191564136,64.10661699968782,26,9,17,6.4874999586055155,"[1853.656546026015, -127.62374024913305, -104.2365259978387]","[-47.23798717558194, 5.575445987824722, 1.0844073901198255]"
Optical_A-T0055,Optical_B-T0017,False,time_delta|reprojection,4.301579823379129,44.912880987808784,86.46152090666236,3.6152179398071285,60.41228571815958,1.974999917211031,12.565857166602731,27,27,0,6.754999917211031,"[1737.8183400581072, -173.52112253502432, -105.44330787954905]","[-60.28474451372894, -3.6673217831316833, 1.3944875567550843]"
Optical_A-T0055,Optical_B-T0018,False,time_delta,1.4278644754098566,6.242129643509677,13.632191557382301,0.5606717287247366,58.536379973473004,1.757501110146904,13.707876220426302,28,26,2,6.759999588884716,"[1912.9679641110874, -90.66357717280353, -99.53669062819088]","[-58.53515096678597, 0.37050461945938196, 0.08128973702748908]"
Optical_A-T0055,Optical_B-T0020,False,time_delta|reprojection|speed,5.597042487966583,61.08632895841105,187.95325000939354,5.667933912451402,72.35539171693571,1.9799985235137898,12.626822110777443,27,27,0,6.754999917211031,"[1752.7364761631952, -166.15861762231762, -101.1989696537206]","[-71.71347733377957, -9.616488838676759, 0.05496930324734703]"
Optical_A-T0055,Optical_B-T0021,True,,0.08387959430398285,0.7270267820079483,2.6250066595481902,0.06443595833537037,49.982762314061084,0.0350014898705826,10.689034662568075,35,34,1,7.755002880027154,"[1898.5728485517238, -68.78976854045743, -99.17438488360828]","[-49.62167893282458, 5.997125013826391, 1.1662017002880831e-05]"
Optical_A-T0055,Optical_B-T0022,False,reprojection,3.048248566853751,42.062456803393005,68.12966657017525,3.6704602316647525,52.28682089869677,0.019999999999999574,11.962216400664946,35,35,0,7.75,"[2012.9903806483671, -12.782013474234146, -104.79611187739654]","[-51.84552013940089, 6.7562337387150535, 0.554063927014496]"
Optical_A-T0055,Optical_B-T0023,False,reprojection,3.8244250939672675,52.83360158454327,85.33231677408564,4.65741137055112,53.20227703311334,0.013686522976781745,12.081725591490807,35,35,0,7.744999780447488,"[2039.0801155450602, -0.1375366417280277, -106.31353951546737]","[-52.773816582688866, 6.701817514119975, 0.7015745236876856]"
Optical_A-T0055,Optical_B-T0024,False,reprojection,5.938077008982958,108.76460478358953,290.9090328148205,9.139073528943275,62.81659694617877,0.04500098940808961,11.456899827927504,35,35,0,7.755002880027154,"[1856.5343046880857, -86.87396305523916, -92.42587896045262]","[-62.70604597147439, -3.4930203415363508, -1.2943953861278168]"
