camera_id,frame_index,measurement_timestamp,sweep_index,yaw_deg,pitch_deg,detection_count,detection_rpc_latency_ms
Optical_A,178,1.78,3,21.165051177078,-0.0,4,1.7422480013919994
Optical_B,178,1.78,3,-31.96505117707801,-0.0,3,1.4058579981792718
Optical_A,179,1.79,3,19.365051177077987,-0.0,3,1.8038580019492656
Optical_B,179,1.79,3,-33.76505117707802,-0.0,1,1.5370299952337518
Optical_A,180,1.8,3,17.565051177077976,-0.0,4,1.6492750000907108
Optical_B,180,1.8,3,-35.565051177077976,-0.0,3,1.7524029972264543
Optical_A,181,1.81,3,15.765051177077964,-0.0,2,2.022072992986068
Optical_B,181,1.81,3,-37.36505117707799,-0.0,5,2.0520709949778393
Optical_A,182,1.82,3,13.965051177077953,-0.0,1,1.4551019994542003
Optical_B,182,1.82,3,-39.165051177078,-0.0,3,1.7127850005635992
Optical_A,183,1.83,3,12.165051177077999,-0.0,0,1.0521749936742708
Optical_B,183,1.83,3,-40.96505117707801,-0.0,1,1.0742589947767556
Optical_A,184,1.84,3,10.365051177077987,-0.0,0,1.165025998489
Optical_B,184,1.84,3,-42.76505117707802,-0.0,2,2.2141640074551105
Optical_A,185,1.85,3,8.565051177077976,-0.0,0,1.0449459950905293
Optical_B,185,1.85,3,-44.56505117707803,-0.0,0,2.0360729977255687
Optical_A,186,1.86,3,6.765051177077964,-0.0,0,1.1895749921677634
Optical_B,186,1.86,3,-46.36505117707799,-0.0,0,0.9938610019162297
Optical_A,187,1.87,3,4.965051177077953,-0.0,0,1.1015100026270375
Optical_B,187,1.87,3,-48.165051177078,-0.0,0,0.9446190088056028
Optical_A,188,1.8800000000000001,3,3.1650511770779417,-0.0,0,0.9421610011486337
Optical_B,188,1.8800000000000001,3,-49.96505117707801,-0.0,0,1.0373620025347918
Optical_A,189,1.8900000000000001,3,1.3650511770779872,-0.0,0,0.9232580050593242
Optical_B,189,1.8900000000000001,3,-51.76505117707802,-0.0,0,1.1047050065826625
Optical_A,190,1.9000000000000001,3,-0.4349488229220242,-0.0,0,1.2351500045042485
Optical_B,190,1.9000000000000001,3,-53.56505117707802,-0.0,0,1.3612600014312193
Optical_A,191,1.9100000000000001,3,-2.2349488229220356,-0.0,0,1.3939329946879297
Optical_B,191,1.9100000000000001,3,-55.365051177078,-0.0,0,0.9654360037529841
Optical_A,192,1.92,3,-4.03494882292199,-0.0,0,1.1621909943642095
Optical_B,192,1.92,3,-57.165051177077984,-0.0,0,1.0103139939019457
Optical_A,193,1.93,3,-5.8349488229220015,-0.0,0,1.8106909992638975
Optical_B,193,1.93,3,-58.96505117707797,-0.0,0,0.9287440043408424
Optical_A,194,1.94,3,-7.634948822922013,-0.0,0,1.2512160028563812
Optical_B,194,1.94,3,-60.76505117707798,-0.0,0,1.047365993144922
Optical_A,195,1.95,3,-9.434948822922024,-0.0,0,0.9646419930504635
Optical_B,195,1.95,3,-62.56505117707799,-0.0,0,0.9907810017466545
Optical_A,196,1.96,3,-11.234948822921979,-0.0,0,1.0793910041684285
Optical_B,196,1.96,3,-64.36505117707797,-0.0,0,0.8968120091594756
Optical_A,197,1.97,3,-13.03494882292199,-0.0,0,0.9698359936010092
Optical_B,197,1.97,3,-66.16505117707798,-0.0,0,0.9233109885826707
Optical_A,198,1.98,3,-14.834948822922001,-0.0,0,1.1254340060986578
Optical_B,198,1.98,3,-67.965051177078,-0.0,0,0.9577709861332551
Optical_A,199,1.99,3,-16.634948822922013,-0.0,0,0.9075779962586239
Optical_B,199,1.99,3,-69.76505117707798,-0.0,0,0.9098129958147183
Optical_A,200,2.0,4,-18.434948822922024,-0.0,0,1.1282310006208718
Optical_B,200,2.0,4,-71.56505117707799,-0.0,0,1.2578680034494027
Optical_A,201,2.0100000000000002,4,-16.634948822921956,-0.0,0,1.2653899902943522
Optical_B,201,2.0100000000000002,4,-69.76505117707795,-0.0,0,1.1327749962219968
Optical_A,202,2.02,4,-14.834948822922001,-0.0,0,1.1108759936178103
Optical_B,202,2.02,4,-67.96505117707798,-0.0,0,1.0571079910732806
Optical_A,203,2.0300000000000002,4,-13.034948822921962,-0.0,0,1.275385991903022
Optical_B,203,2.0300000000000002,4,-66.16505117707794,-0.0,0,1.16703100502491
Optical_A,204,2.04,4,-11.234948822922007,-0.0,0,1.0778620053315535
Optical_B,204,2.04,4,-64.36505117707799,-0.0,0,0.9221449872711673
Optical_A,205,2.05,4,-9.434948822922024,-0.0,0,1.09802299994044
Optical_B,205,2.05,4,-62.56505117707802,-0.0,0,0.9756159997778013
Optical_A,206,2.06,4,-7.634948822922013,-0.0,0,1.0866819939110428
Optical_B,206,2.06,4,-60.76505117707798,-0.0,0,1.0025600058725104
Optical_A,207,2.07,4,-5.83494882292203,-0.0,0,2.1842299902345985
Optical_B,207,2.07,4,-58.96505117707801,-0.0,0,1.0685710003599524
Optical_A,208,2.08,4,-4.03494882292199,-0.0,0,1.0531110019655898
Optical_B,208,2.08,4,-57.16505117707797,-0.0,0,0.9606130042811856
Optical_A,209,2.09,4,-2.2349488229220356,-0.0,0,1.3330989895621315
Optical_B,209,2.09,4,-55.365051177078016,-0.0,0,1.0036690073320642
Optical_A,210,2.1,4,-0.43494882292199577,-0.0,0,1.6514550079591572
Optical_B,210,2.1,4,-53.565051177077976,-0.0,0,1.0358849976910278
Optical_A,211,2.11,4,1.3650511770779588,-0.0,0,1.26682200061623
Optical_B,211,2.11,4,-51.76505117707802,-0.0,0,0.9072909888345748
Optical_A,212,2.12,4,3.1650511770779985,-0.0,0,1.0883170034503564
Optical_B,212,2.12,4,-49.96505117707795,-0.0,0,0.9752959886100143
Optical_A,213,2.13,4,4.9650511770779815,-0.0,0,1.1542599968379363
Optical_B,213,2.13,4,-48.165051177078,-0.0,0,0.9934379922924563
Optical_A,214,2.14,4,6.765051177078021,-0.0,0,1.137867002398707
Optical_B,214,2.14,4,-46.36505117707796,-0.0,0,1.0472160065546632
Optical_A,215,2.15,4,8.565051177077976,-0.0,0,1.9931679998990148
Optical_B,215,2.15,4,-44.565051177078004,-0.0,0,1.093044993467629
Optical_A,216,2.16,4,10.365051177078016,-0.0,0,1.537434000056237
Optical_B,216,2.16,4,-42.765051177077964,-0.0,2,1.1557530087884516
Optical_A,217,2.17,4,12.16505117707797,-0.0,0,1.1647889914456755
Optical_B,217,2.17,4,-40.96505117707801,-0.0,2,1.3965710095362738
Optical_A,218,2.18,4,13.96505117707801,-0.0,0,2.0429720025276765
Optical_B,218,2.18,4,-39.16505117707797,-0.0,5,1.568367995787412
Optical_A,219,2.19,4,15.765051177077964,-0.0,2,1.4693799894303083
Optical_B,219,2.19,4,-37.36505117707799,-0.0,5,1.69512300635688
Optical_A,220,2.2,4,17.565051177078033,-0.0,4,1.5829119947738945
Optical_B,220,2.2,4,-35.565051177077976,-0.0,2,1.3273880031192675
Optical_A,221,2.21,4,19.365051177077987,-0.0,4,1.9511529972078279
Optical_B,221,2.21,4,-33.76505117707799,-0.0,0,1.023270990117453
Optical_A,222,2.22,4,21.165051177078027,-0.0,4,1.4603470044676214
Optical_B,222,2.22,4,-31.965051177077953,-0.0,3,1.507578999735415
Optical_A,223,2.23,4,22.96505117707798,-0.0,9,2.761818002909422
Optical_B,223,2.23,4,-30.165051177078,-0.0,4,1.477345998864621
Optical_A,224,2.24,4,24.76505117707802,-0.0,9,2.2320319985738024
Optical_B,224,2.24,4,-28.36505117707796,-0.0,6,1.7094009963329881
Optical_A,225,2.25,4,26.565051177077976,-0.0,5,2.0353800064185634
Optical_B,225,2.25,4,-26.565051177077976,-0.0,5,1.8866269965656102
Optical_A,226,2.2600000000000002,4,28.365051177078044,-0.0,4,1.5038470010040328
Optical_B,226,2.2600000000000002,4,-24.765051177077964,-0.0,4,1.5155250002862886
Optical_A,227,2.27,4,30.165051177078,-0.0,5,1.4380679931491613
Optical_B,227,2.27,4,-22.96505117707798,-0.0,4,1.6346289921784773
Optical_A,228,2.2800000000000002,4,31.96505117707804,-0.0,4,1.3688509934581816
Optical_B,228,2.2800000000000002,4,-21.16505117707794,-0.0,5,1.5209099947242066
Optical_A,229,2.29,4,33.76505117707799,-0.0,4,2.3550899932160974
Optical_B,229,2.29,4,-19.365051177077987,-0.0,8,2.0794810116058215
Optical_A,230,2.3000000000000003,4,35.56505117707803,-0.0,8,1.8842980061890557
Optical_B,230,2.3000000000000003,4,-17.565051177077947,-0.0,4,1.7788910045055673
Optical_A,231,2.31,4,37.36505117707799,-0.0,3,1.45861400233116
Optical_B,231,2.31,4,-15.765051177077964,-0.0,2,1.5352900081779808
Optical_A,232,2.32,4,39.16505117707797,-0.0,0,1.285364996874705
Optical_B,232,2.32,4,-13.96505117707801,-0.0,2,1.5970230015227571
Optical_A,233,2.33,4,40.96505117707801,-0.0,0,1.1308700049994513
Optical_B,233,2.33,4,-12.16505117707797,-0.0,0,1.0466640087543055
Optical_A,234,2.34,4,42.765051177077964,-0.0,2,1.2354500067885965
Optical_B,234,2.34,4,-10.365051177078016,-0.0,0,1.0161980026168749
Optical_A,235,2.35,4,44.565051177078004,-0.0,0,1.2041810114169493
Optical_B,235,2.35,4,-8.565051177077976,-0.0,0,0.16840200987644494
Optical_A,236,2.36,4,46.36505117707799,-0.0,0,1.0603689879644662
Optical_B,236,2.36,4,-6.765051177078021,-0.0,0,1.0154860065085813
Optical_A,237,2.37,4,48.165051177078,-0.0,0,0.9949909872375429
Optical_B,237,2.37,4,-4.965051177077953,-0.0,0,0.9353079949505627
Optical_A,238,2.38,4,49.96505117707795,-0.0,0,0.9971730032702908
Optical_B,238,2.38,4,-3.1650511770779985,-0.0,0,1.0542099917074665
Optical_A,239,2.39,4,51.76505117707802,-0.0,0,1.100014997064136
Optical_B,239,2.39,4,-1.3650511770779872,-0.0,0,0.9792089986149222
Optical_A,240,2.4,4,53.565051177077976,-0.0,0,1.1817550112027675
Optical_B,240,2.4,4,0.43494882292199577,-0.0,0,1.0873510036617517
Optical_A,241,2.41,4,55.365051177078016,-0.0,0,1.1537149985088035
Optical_B,241,2.41,4,2.2349488229220356,-0.0,0,0.9967699879780412
Optical_A,242,2.42,4,57.165051177078,-0.0,0,1.5347489970736206
Optical_B,242,2.42,4,4.03494882292199,-0.0,0,1.060434995451942
Optical_A,243,2.43,4,58.96505117707801,-0.0,0,1.0336990089854226
Optical_B,243,2.43,4,5.834948822922058,-0.0,0,1.288541010580957
Optical_A,244,2.44,4,60.765051177077964,-0.0,0,1.1251859978074208
Optical_B,244,2.44,4,7.634948822922013,-0.0,0,1.0547270067036152
Optical_A,245,2.45,4,62.56505117707803,-0.0,0,1.2381230044411495
Optical_B,245,2.45,4,9.434948822922024,-0.0,0,1.2696799967670813
Optical_A,246,2.46,4,64.36505117707799,-0.0,0,1.0972489981213585
Optical_B,246,2.46,4,11.234948822922007,-0.0,0,1.0924350062850863
Optical_A,247,2.47,4,66.16505117707803,-0.0,0,1.3426960067590699
Optical_B,247,2.47,4,13.034948822922047,-0.0,0,1.617571004317142
Optical_A,248,2.48,4,67.96505117707798,-0.0,0,1.044377000653185
Optical_B,248,2.48,4,14.834948822922001,-0.0,0,1.1212210083613172
Optical_A,249,2.49,4,69.76505117707802,-0.0,0,1.0855879954760894
Optical_B,249,2.49,4,16.63494882292207,-0.0,0,1.0087860136991367
Optical_A,250,2.5,5,71.56505117707798,-0.0,0,1.1730760015780106
Optical_B,250,2.5,5,18.434948822922024,-0.0,0,1.1430650047259405
Optical_A,251,2.5100000000000002,5,69.76505117707796,-0.0,0,1.161494990810752
Optical_B,251,2.5100000000000002,5,16.634948822921956,-0.0,0,1.0995650081895292
Optical_A,252,2.52,5,67.96505117707798,-0.0,0,1.4791769935982302
Optical_B,252,2.52,5,14.834948822922001,-0.0,0,1.1587850021896884
Optical_A,253,2.5300000000000002,5,66.16505117707794,-0.0,0,1.0812330001499504
Optical_B,253,2.5300000000000002,5,13.034948822921962,-0.0,0,1.1110959894722328
Optical_A,254,2.54,5,64.36505117707799,-0.0,0,1.3361729943426326
Optical_B,254,2.54,5,11.234948822922007,-0.0,0,1.1671410029521212
Optical_A,255,2.5500000000000003,5,62.56505117707795,-0.0,0,1.087779994122684
Optical_B,255,2.5500000000000003,5,9.434948822921967,-0.0,0,2.3833320010453463
Optical_A,256,2.56,5,60.765051177077964,-0.0,0,1.106798998080194
Optical_B,256,2.56,5,7.634948822922013,-0.0,0,0.990465996437706
Optical_A,257,2.57,5,58.96505117707801,-0.0,0,1.1535990051925182
Optical_B,257,2.57,5,5.834948822922058,-0.0,0,1.0999719961546361
Optical_A,258,2.58,5,57.165051177078,-0.0,0,1.070540994987823
Optical_B,258,2.58,5,4.03494882292199,-0.0,0,1.1086719896411523
Optical_A,259,2.59,5,55.365051177078016,-0.0,0,1.3416300062090158
Optical_B,259,2.59,5,2.2349488229220356,-0.0,0,1.0961489897454157
Optical_A,260,2.6,5,53.565051177077976,-0.0,0,1.1181969894096255
Optical_B,260,2.6,5,0.43494882292199577,-0.0,0,1.1483389971544966
Optical_A,261,2.61,5,51.76505117707802,-0.0,0,1.211981987580657
Optical_B,261,2.61,5,-1.3650511770779872,-0.0,0,1.4120989944785833
Optical_A,262,2.62,5,49.96505117707795,-0.0,0,1.230014007887803
Optical_B,262,2.62,5,-3.1650511770779985,-0.0,0,1.1724479991244152
Optical_A,263,2.63,5,48.165051177078,-0.0,0,1.1498679959913716
Optical_B,263,2.63,5,-4.965051177077953,-0.0,0,1.0959229985019192
Optical_A,264,2.64,5,46.36505117707799,-0.0,0,1.94439799815882
Optical_B,264,2.64,5,-6.765051177078021,-0.0,0,0.974801994743757
Optical_A,265,2.65,5,44.565051177078004,-0.0,1,1.3582890096586198
Optical_B,265,2.65,5,-8.565051177077976,-0.0,0,1.0762550082290545
Optical_A,266,2.66,5,42.765051177077964,-0.0,2,1.394844992319122
Optical_B,266,2.66,5,-10.365051177078016,-0.0,0,0.9529189992463216
Optical_A,267,2.67,5,40.96505117707801,-0.0,0,0.9992760024033487
Optical_B,267,2.67,5,-12.165051177077999,-0.0,0,0.9604129882063717
Optical_A,268,2.68,5,39.16505117707794,-0.0,0,1.1172780068591237
Optical_B,268,2.68,5,-13.96505117707801,-0.0,1,1.1169460049131885
Optical_A,269,2.69,5,37.36505117707799,-0.0,5,1.6492459981236607
Optical_B,269,2.69,5,-15.765051177077964,-0.0,2,1.3778949942206964
Optical_A,270,2.7,5,35.565051177077976,-0.0,7,1.4952310011722147
Optical_B,270,2.7,5,-17.565051177078033,-0.0,4,1.4389249990927055
Optical_A,271,2.71,5,33.76505117707799,-0.0,2,1.4441969979088753
Optical_B,271,2.71,5,-19.365051177077987,-0.0,8,1.5477120032301173
Optical_A,272,2.72,5,31.965051177077953,-0.0,5,1.5310430026147515
Optical_B,272,2.72,5,-21.165051177078,-0.0,4,2.06330900255125
Optical_A,273,2.73,5,30.165051177078,-0.0,5,1.6100270004244521
Optical_B,273,2.73,5,-22.96505117707801,-0.0,4,1.4555369998561218
Optical_A,274,2.74,5,28.36505117707793,-0.0,3,2.109250010107644
Optical_B,274,2.74,5,-24.76505117707802,-0.0,5,1.5177760069491342
Optical_A,275,2.75,5,26.565051177077976,-0.0,3,1.7893640033435076
Optical_B,275,2.75,5,-26.565051177077976,-0.0,3,1.6628760058665648
Optical_A,276,2.7600000000000002,5,24.765051177077964,-0.0,9,1.7484440031694248
Optical_B,276,2.7600000000000002,5,-28.365051177078044,-0.0,6,1.6383449983550236
Optical_A,277,2.77,5,22.96505117707801,-0.0,6,1.6558070055907592
Optical_B,277,2.77,5,-30.165051177078,-0.0,5,1.5033310046419501
Optical_A,278,2.7800000000000002,5,21.16505117707794,-0.0,2,1.3068169937469065
Optical_B,278,2.7800000000000002,5,-31.96505117707801,-0.0,3,1.5925639891065657
Optical_A,279,2.79,5,19.365051177077987,-0.0,4,1.383253009407781
Optical_B,279,2.79,5,-33.76505117707802,-0.0,2,1.1717170127667487
Optical_A,280,2.8000000000000003,5,17.56505117707792,-0.0,4,1.2650840071728453
Optical_B,280,2.8000000000000003,5,-35.56505117707803,-0.0,2,1.3322699960554019
Optical_A,281,2.81,5,15.765051177077964,-0.0,1,1.1473170015960932
Optical_B,281,2.81,5,-37.36505117707799,-0.0,5,1.3871959963580593
Optical_A,282,2.82,5,13.96505117707801,-0.0,0,1.0083609959110618
Optical_B,282,2.82,5,-39.16505117707794,-0.0,6,1.5298200014512986
Optical_A,283,2.83,5,12.165051177077999,-0.0,0,1.0160719975829124
Optical_B,283,2.83,5,-40.96505117707801,-0.0,2,1.1817959893960506
Optical_A,284,2.84,5,10.365051177077987,-0.0,0,0.9845239983405918
Optical_B,284,2.84,5,-42.765051177077964,-0.0,3,1.3948499981779605
Optical_A,285,2.85,5,8.565051177077976,-0.0,0,1.0376300051575527
Optical_B,285,2.85,5,-44.56505117707803,-0.0,2,1.2550719984574243
Optical_A,286,2.86,5,6.765051177078021,-0.0,0,1.0346259950893
Optical_B,286,2.86,5,-46.36505117707799,-0.0,0,1.1580650025280192
Optical_A,287,2.87,5,4.965051177077953,-0.0,0,1.4309720136225224
Optical_B,287,2.87,5,-48.165051177078,-0.0,0,0.9697459900053218
Optical_A,288,2.88,5,3.1650511770779985,-0.0,0,1.0080559877678752
Optical_B,288,2.88,5,-49.96505117707795,-0.0,0,0.8993779920274392
Optical_A,289,2.89,5,1.3650511770779872,-0.0,0,0.9638789924792945
Optical_B,289,2.89,5,-51.76505117707802,-0.0,0,0.9258189966203645
Optical_A,290,2.9,5,-0.43494882292196735,-0.0,0,1.2085780035704374
Optical_B,290,2.9,5,-53.56505117707796,-0.0,0,1.023423988954164
Optical_A,291,2.91,5,-2.2349488229220356,-0.0,0,1.0794709960464388
Optical_B,291,2.91,5,-55.365051177078,-0.0,0,0.9956259891623631
Optical_A,292,2.92,5,-4.03494882292199,-0.0,0,1.0206860024482012
Optical_B,292,2.92,5,-57.165051177077984,-0.0,0,1.0165509884245694
Optical_A,293,2.93,5,-5.834948822922058,-0.0,0,1.0469209955772385
Optical_B,293,2.93,5,-58.965051177078024,-0.0,0,1.0849869868252426
Optical_A,294,2.94,5,-7.634948822922013,-0.0,0,0.9342100092908368
Optical_B,294,2.94,5,-60.76505117707798,-0.0,0,1.4429809962166473
Optical_A,295,2.95,5,-9.434948822922024,-0.0,0,0.9391619969392195
Optical_B,295,2.95,5,-62.56505117707802,-0.0,0,0.9848439949564636
Optical_A,296,2.96,5,-11.234948822921979,-0.0,0,0.9810560004552826
Optical_B,296,2.96,5,-64.36505117707797,-0.0,0,0.9874109964584932
Optical_A,297,2.97,5,-13.034948822922047,-0.0,0,1.092139005777426
Optical_B,297,2.97,5,-66.16505117707801,-0.0,0,1.0328640055377036
Optical_A,298,2.98,5,-14.834948822922001,-0.0,0,1.0440269979881123
Optical_B,298,2.98,5,-67.965051177078,-0.0,0,1.0949479910777882
Optical_A,299,2.99,5,-16.63494882292207,-0.0,0,1.2305209966143593
Optical_B,299,2.99,5,-69.76505117707804,-0.0,0,1.00589198700618
Optical_A,300,3.0,6,-18.434948822922024,-0.0,0,0.9964370110537857
Optical_B,300,3.0,6,-71.56505117707799,-0.0,0,1.196441997308284
Optical_A,301,3.0100000000000002,6,-16.634948822921956,-0.0,0,1.0379760060459375
Optical_B,301,3.0100000000000002,6,-69.76505117707795,-0.0,0,1.0036149906227365
Optical_A,302,3.02,6,-14.834948822922001,-0.0,0,1.0072450095321983
Optical_B,302,3.02,6,-67.96505117707798,-0.0,0,1.1019230005331337
Optical_A,303,3.0300000000000002,6,-13.034948822921962,-0.0,0,0.9282689861720428
Optical_B,303,3.0300000000000002,6,-66.16505117707794,-0.0,0,0.8799019997240975
Optical_A,304,3.04,6,-11.234948822922007,-0.0,0,1.1086710001109168
Optical_B,304,3.04,6,-64.36505117707799,-0.0,0,0.8687980007380247
Optical_A,305,3.0500000000000003,6,-9.434948822921967,-0.0,0,1.1865909909829497
Optical_B,305,3.0500000000000003,6,-62.56505117707795,-0.0,0,1.0129889997188002
Optical_A,306,3.06,6,-7.634948822922013,-0.0,0,1.3881310005672276
Optical_B,306,3.06,6,-60.76505117707798,-0.0,0,1.370868005324155
Optical_A,307,3.0700000000000003,6,-5.834948822921945,-0.0,0,0.9907179919537157
Optical_B,307,3.0700000000000003,6,-58.96505117707794,-0.0,0,0.9645560057833791
Optical_A,308,3.08,6,-4.03494882292199,-0.0,0,1.1048100132029504
Optical_B,308,3.08,6,-57.16505117707797,-0.0,0,1.0915730090346187
Optical_A,309,3.09,6,-2.2349488229220356,-0.0,0,0.9626910032238811
Optical_B,309,3.09,6,-55.365051177078016,-0.0,0,0.8751940040383488
Optical_A,310,3.1,6,-0.43494882292199577,-0.0,0,1.023036995320581
Optical_B,310,3.1,6,-53.565051177077976,-0.0,0,0.9475400001974776
Optical_A,311,3.11,6,1.3650511770779588,-0.0,0,1.0481990029802546
Optical_B,311,3.11,6,-51.76505117707802,-0.0,0,0.8806249970803037
Optical_A,312,3.12,6,3.1650511770779985,-0.0,0,0.9484589972998947
Optical_B,312,3.12,6,-49.96505117707795,-0.0,0,1.0502169898245484
Optical_A,313,3.13,6,4.9650511770779815,-0.0,0,0.9657920018071309
Optical_B,313,3.13,6,-48.165051177078,-0.0,0,1.0228140017716214
Optical_A,314,3.14,6,6.765051177078021,-0.0,0,1.0202799894614145
Optical_B,314,3.14,6,-46.36505117707796,-0.0,0,1.444763009203598
Optical_A,315,3.15,6,8.565051177077976,-0.0,0,1.1139950074721128
Optical_B,315,3.15,6,-44.565051177078004,-0.0,2,1.233222006703727
Optical_A,316,3.16,6,10.365051177078016,-0.0,0,1.4210930094122887
Optical_B,316,3.16,6,-42.765051177077964,-0.0,3,1.3053760048933327
Optical_A,317,3.17,6,12.16505117707797,-0.0,0,0.9487649949733168
Optical_B,317,3.17,6,-40.96505117707801,-0.0,3,1.2991459952900186
Optical_A,318,3.18,6,13.96505117707801,-0.0,0,1.3148259895388037
Optical_B,318,3.18,6,-39.16505117707797,-0.0,6,1.7093260103138164
Optical_A,319,3.19,6,15.765051177077964,-0.0,1,1.1634099937509745
Optical_B,319,3.19,6,-37.36505117707799,-0.0,2,1.2896129919681698
Optical_A,320,3.2,6,17.565051177078033,-0.0,4,1.425665002898313
Optical_B,320,3.2,6,-35.565051177077976,-0.0,1,1.0875089938053861
Optical_A,321,3.21,6,19.365051177077987,-0.0,4,1.806655986001715
Optical_B,321,3.21,6,-33.76505117707799,-0.0,2,1.491408998845145
Optical_A,322,3.22,6,21.165051177078027,-0.0,2,1.3574939948739484
Optical_B,322,3.22,6,-31.965051177077953,-0.0,4,1.4141070132609457
Optical_A,323,3.23,6,22.96505117707798,-0.0,6,1.5505680057685822
Optical_B,323,3.23,6,-30.165051177078,-0.0,5,1.5491939993808046
Optical_A,324,3.24,6,24.76505117707802,-0.0,8,1.5526069910265505
Optical_B,324,3.24,6,-28.36505117707796,-0.0,7,1.4868729922454804
Optical_A,325,3.25,6,26.565051177077976,-0.0,4,1.5141730109462515
Optical_B,325,3.25,6,-26.565051177077976,-0.0,4,2.434060996165499
Optical_A,326,3.2600000000000002,6,28.365051177078044,-0.0,3,1.406634008162655
Optical_B,326,3.2600000000000002,6,-24.765051177077964,-0.0,4,1.3751560036325827
Optical_A,327,3.27,6,30.165051177078,-0.0,5,1.7229950026376173
Optical_B,327,3.27,6,-22.96505117707798,-0.0,5,1.5122129989322275
Optical_A,328,3.2800000000000002,6,31.96505117707804,-0.0,5,1.552168992930092
Optical_B,328,3.2800000000000002,6,-21.16505117707794,-0.0,5,1.4868509897496551
Optical_A,329,3.29,6,33.76505117707799,-0.0,4,1.3555039913626388
Optical_B,329,3.29,6,-19.365051177077987,-0.0,8,1.7017470090650022
Optical_A,330,3.3000000000000003,6,35.56505117707803,-0.0,6,2.345109998714179
Optical_B,330,3.3000000000000003,6,-17.565051177077947,-0.0,2,1.0847059893421829
Optical_A,331,3.31,6,37.36505117707799,-0.0,6,2.0902000105706975
Optical_B,331,3.31,6,-15.765051177077964,-0.0,1,1.2949080119142309
Optical_A,332,3.3200000000000003,6,39.165051177078055,-0.0,1,1.2162909988546744
Optical_B,332,3.3200000000000003,6,-13.965051177077953,-0.0,0,1.4501859986921772
Optical_A,333,3.33,6,40.96505117707801,-0.0,0,1.8022769945673645
Optical_B,333,3.33,6,-12.16505117707797,-0.0,0,0.9935580019373447
Optical_A,334,3.34,6,42.765051177077964,-0.0,1,1.0800070012919605
Optical_B,334,3.34,6,-10.365051177078016,-0.0,0,0.9800270054256544
Optical_A,335,3.35,6,44.565051177078004,-0.0,2,1.3964649988338351
Optical_B,335,3.35,6,-8.565051177077976,-0.0,0,1.2728180008707568
Optical_A,336,3.36,6,46.36505117707799,-0.0,0,1.3798809959553182
Optical_B,336,3.36,6,-6.765051177078021,-0.0,0,0.9981260081985965
Optical_A,337,3.37,6,48.165051177078,-0.0,0,1.599663999513723
Optical_B,337,3.37,6,-4.965051177077953,-0.0,0,0.9873389935819432
Optical_A,338,3.38,6,49.96505117707795,-0.0,0,1.240718993358314
Optical_B,338,3.38,6,-3.1650511770779985,-0.0,0,0.8891140023479238
Optical_A,339,3.39,6,51.76505117707802,-0.0,0,0.9888670028885826
Optical_B,339,3.39,6,-1.3650511770779872,-0.0,0,1.0888340038945898
Optical_A,340,3.4,6,53.565051177077976,-0.0,0,1.5050579968374223
Optical_B,340,3.4,6,0.43494882292199577,-0.0,0,1.0619139939080924
Optical_A,341,3.41,6,55.365051177078016,-0.0,0,1.0599430097499862
Optical_B,341,3.41,6,2.2349488229220356,-0.0,0,0.975287999608554
Optical_A,342,3.42,6,57.165051177078,-0.0,0,2.1641619969159365
Optical_B,342,3.42,6,4.03494882292199,-0.0,0,1.2259950017323717
Optical_A,343,3.43,6,58.96505117707801,-0.0,0,0.9902530000545084
Optical_B,343,3.43,6,5.834948822922058,-0.0,0,1.0068880073959008
Optical_A,344,3.44,6,60.765051177077964,-0.0,0,1.336590008577332
Optical_B,344,3.44,6,7.634948822922013,-0.0,0,0.9568240056978539
Optical_A,345,3.45,6,62.56505117707803,-0.0,0,0.16204900748562068
Optical_B,345,3.45,6,9.434948822922024,-0.0,0,1.1374049936421216
Optical_A,346,3.46,6,64.36505117707799,-0.0,0,1.156138998339884
Optical_B,346,3.46,6,11.234948822922007,-0.0,0,0.9973240084946156
Optical_A,347,3.47,6,66.16505117707803,-0.0,0,0.9480300068389624
Optical_B,347,3.47,6,13.034948822922047,-0.0,0,0.9620329947210848
Optical_A,348,3.48,6,67.96505117707798,-0.0,0,1.2016380060231313
Optical_B,348,3.48,6,14.834948822922001,-0.0,0,1.1288230016361922
Optical_A,349,3.49,6,69.76505117707802,-0.0,0,1.033127002301626
Optical_B,349,3.49,6,16.63494882292207,-0.0,0,1.1396909976610914
Optical_A,350,3.5,7,71.56505117707798,-0.0,0,1.8533080001361668
Optical_B,350,3.5,7,18.434948822922024,-0.0,0,1.189237998914905
Optical_A,351,3.5100000000000002,7,69.76505117707796,-0.0,0,1.0617639927659184
Optical_B,351,3.5100000000000002,7,16.634948822921956,-0.0,0,1.0181550023844466
Optical_A,352,3.52,7,67.96505117707798,-0.0,0,1.1250889947405085
Optical_B,352,3.52,7,14.834948822922001,-0.0,0,0.9427400073036551
Optical_A,353,3.5300000000000002,7,66.16505117707794,-0.0,0,1.0274319938616827
Optical_B,353,3.5300000000000002,7,13.034948822921962,-0.0,0,0.9840839920798317
Optical_A,354,3.54,7,64.36505117707799,-0.0,0,1.158883998868987
Optical_B,354,3.54,7,11.234948822922007,-0.0,0,0.9633099980419502
Optical_A,355,3.5500000000000003,7,62.56505117707795,-0.0,0,0.9989140089601278
Optical_B,355,3.5500000000000003,7,9.434948822921967,-0.0,0,0.957433003350161
