detection_uid,camera_id,frame_index,measurement_timestamp,arrival_timestamp,bbox_xyxy,center_px,confidence
Optical_A-F00525-D004,Optical_A,525,5.25,5.251952718012035,"[12.743492126464844, 423.870361328125, 48.39622497558594, 431.17755126953125]","[30.56985855102539, 427.5239562988281]",1.0
Optical_A-F00525-D005,Optical_A,525,5.25,5.251952718012035,"[512.724365234375, 401.2813720703125, 548.7285766601562, 408.64373779296875]","[530.7264709472656, 404.9625549316406]",1.0
Optical_A-F00525-D006,Optical_A,525,5.25,5.251952718012035,"[473.83062744140625, 328.32763671875, 508.065673828125, 335.43231201171875]","[490.9481506347656, 331.8799743652344]",1.0
Optical_A-F00525-D007,Optical_A,525,5.25,5.251952718012035,"[1122.793212890625, 482.9351806640625, 1155.6568603515625, 489.49542236328125]","[1139.2250366210938, 486.2153015136719]",1.0
Optical_B-F00525-D000,Optical_B,525,5.25,5.251421544002369,"[1013.2435302734375, 424.25054931640625, 1048.8466796875, 431.5257568359375]","[1031.0451049804688, 427.8881530761719]",1.0
Optical_B-F00525-D001,Optical_B,525,5.25,5.251421544002369,"[1261.316162109375, 400.11041259765625, 1280.0, 407.55224609375]","[1270.6580810546875, 403.8313293457031]",1.0
Optical_B-F00525-D002,Optical_B,525,5.25,5.251421544002369,"[143.27700805664062, 736.7344970703125, 191.72767639160156, 746.80224609375]","[167.5023422241211, 741.7683715820312]",1.0
Optical_A-F00526-D000,Optical_A,526,5.26,5.26170737800363,"[167.22598266601562, 652.7568359375, 224.88357543945312, 664.56982421875]","[196.05477905273438, 658.663330078125]",1.0
Optical_A-F00526-D001,Optical_A,526,5.26,5.26170737800363,"[360.9751892089844, 301.34912109375, 413.07366943359375, 312.121337890625]","[387.02442932128906, 306.7352294921875]",1.0
Optical_A-F00526-D002,Optical_A,526,5.26,5.26170737800363,"[339.3009033203125, 482.9342041015625, 372.16278076171875, 489.49493408203125]","[355.7318420410156, 486.2145690917969]",1.0
Optical_B-F00526-D000,Optical_B,526,5.26,5.261953888990101,"[225.27488708496094, 424.23309326171875, 260.8865966796875, 431.50848388671875]","[243.08074188232422, 427.87078857421875]",1.0
Optical_B-F00526-D001,Optical_B,526,5.26,5.261953888990101,"[473.30322265625, 400.12261962890625, 509.4163513183594, 407.56201171875]","[491.3597869873047, 403.8423156738281]",1.0
Optical_B-F00526-D002,Optical_B,526,5.26,5.261953888990101,"[1197.6019287109375, 684.2685546875, 1231.1829833984375, 691.35205078125]","[1214.3924560546875, 687.810302734375]",1.0
Optical_B-F00526-D003,Optical_B,526,5.26,5.261953888990101,"[811.1980590820312, 455.478515625, 852.140869140625, 463.8636474609375]","[831.6694641113281, 459.67108154296875]",1.0
Optical_B-F00526-D004,Optical_B,526,5.26,5.261953888990101,"[727.26318359375, 614.4730224609375, 767.6050415039062, 622.8126220703125]","[747.4341125488281, 618.642822265625]",1.0
Optical_A-F00527-D000,Optical_A,527,5.2700000000000005,5.271614132008399,"[500.2047424316406, 431.805908203125, 553.8460083007812, 442.50323486328125]","[527.0253753662109, 437.1545715332031]",1.0
Optical_A-F00527-D001,Optical_A,527,5.2700000000000005,5.271614132008399,"[849.2674560546875, 472.4677734375, 901.6439819335938, 482.789794921875]","[875.4557189941406, 477.6287841796875]",1.0
Optical_A-F00527-D002,Optical_A,527,5.2700000000000005,5.271614132008399,"[542.7017211914062, 375.89312744140625, 587.5140991210938, 384.92779541015625]","[565.10791015625, 380.41046142578125]",1.0
Optical_A-F00527-D003,Optical_A,527,5.2700000000000005,5.271614132008399,"[1071.1973876953125, 508.43157958984375, 1104.291748046875, 514.8980712890625]","[1087.7445678710938, 511.6648254394531]",1.0
Optical_B-F00527-D000,Optical_B,527,5.2700000000000005,5.2716545079997745,"[408.740234375, 684.2613525390625, 442.3130798339844, 691.341552734375]","[425.5266571044922, 687.8014526367188]",1.0
Optical_B-F00527-D001,Optical_B,527,5.2700000000000005,5.2716545079997745,"[636.0858764648438, 323.35650634765625, 670.5036010742188, 330.654296875]","[653.2947387695312, 327.0054016113281]",1.0
Optical_B-F00527-D002,Optical_B,527,5.2700000000000005,5.2716545079997745,"[23.032073974609375, 455.45123291015625, 64.00775909423828, 463.83953857421875]","[43.51991653442383, 459.6453857421875]",1.0
Optical_B-F00527-D003,Optical_B,527,5.2700000000000005,5.2716545079997745,"[1256.33251953125, 334.31939697265625, 1280.0, 343.2178955078125]","[1268.166259765625, 338.7686462402344]",1.0
Optical_A-F00528-D000,Optical_A,528,5.28,5.282312286000233,"[67.6480484008789, 472.45013427734375, 120.059814453125, 482.77728271484375]","[93.85393142700195, 477.61370849609375]",1.0
Optical_A-F00528-D001,Optical_A,528,5.28,5.282312286000233,"[796.40283203125, 566.9239501953125, 839.8599243164062, 575.4725341796875]","[818.1313781738281, 571.1982421875]",1.0
Optical_A-F00528-D002,Optical_A,528,5.28,5.282312286000233,"[888.9404296875, 459.70416259765625, 928.4840087890625, 467.4595947265625]","[908.7122192382812, 463.5818786621094]",1.0
Optical_A-F00528-D003,Optical_A,528,5.28,5.282312286000233,"[286.92669677734375, 508.43121337890625, 320.0221252441406, 514.8983154296875]","[303.4744110107422, 511.6647644042969]",1.0
Optical_B-F00528-D000,Optical_B,528,5.28,5.2815858650003795,"[1272.846923828125, 481.06280517578125, 1280.0, 488.0465087890625]","[1276.4234619140625, 484.5546569824219]",1.0
Optical_B-F00528-D001,Optical_B,528,5.28,5.2815858650003795,"[763.29345703125, 412.4713134765625, 802.5363159179688, 420.7783203125]","[782.9148864746094, 416.62481689453125]",1.0
Optical_B-F00528-D002,Optical_B,528,5.28,5.2815858650003795,"[468.40386962890625, 334.3314208984375, 510.025146484375, 343.2255859375]","[489.2145080566406, 338.77850341796875]",1.0
Optical_B-F00528-D003,Optical_B,528,5.28,5.2815858650003795,"[531.812255859375, 479.4610595703125, 574.70947265625, 488.38970947265625]","[553.2608642578125, 483.9253845214844]",1.0
Optical_B-F00528-D004,Optical_B,528,5.28,5.2815858650003795,"[982.9039306640625, 537.137939453125, 1026.43408203125, 546.2738037109375]","[1004.6690063476562, 541.7058715820312]",1.0
Optical_B-F00528-D005,Optical_B,528,5.28,5.2815858650003795,"[790.1675415039062, 630.244140625, 841.7818603515625, 641.2352294921875]","[815.9747009277344, 635.7396850585938]",1.0
Optical_A-F00529-D000,Optical_A,529,5.29,5.292110071989591,"[988.55908203125, 533.4345703125, 1044.9154052734375, 544.3594970703125]","[1016.7372436523438, 538.8970336914062]",1.0
Optical_A-F00529-D001,Optical_A,529,5.29,5.292110071989591,"[14.10125732421875, 566.948974609375, 57.590370178222656, 575.502197265625]","[35.8458137512207, 571.2255859375]",1.0
Optical_A-F00529-D002,Optical_A,529,5.29,5.292110071989591,"[106.33445739746094, 459.68658447265625, 145.899658203125, 467.44512939453125]","[126.11705780029297, 463.56585693359375]",1.0
Optical_A-F00529-D003,Optical_A,529,5.29,5.292110071989591,"[556.1791381835938, 423.2965087890625, 593.7579956054688, 430.6943359375]","[574.9685668945312, 426.99542236328125]",1.0
Optical_B-F00529-D000,Optical_B,529,5.29,5.291368993995129,"[485.38775634765625, 481.0667724609375, 518.4951171875, 488.04913330078125]","[501.9414367675781, 484.5579528808594]",1.0
Optical_B-F00529-D001,Optical_B,529,5.29,5.291368993995129,"[0.0, 412.4173583984375, 14.770088195800781, 420.7269287109375]","[7.385044097900391, 416.5721435546875]",1.0
Optical_B-F00529-D002,Optical_B,529,5.29,5.291368993995129,"[195.08155822753906, 537.1458740234375, 238.62713623046875, 546.28369140625]","[216.8543472290039, 541.7147827148438]",1.0
Optical_B-F00529-D003,Optical_B,529,5.29,5.291368993995129,"[704.81201171875, 659.366455078125, 746.924560546875, 668.49609375]","[725.8682861328125, 663.9312744140625]",1.0
Optical_B-F00529-D004,Optical_B,529,5.29,5.291368993995129,"[650.2564086914062, 747.3057861328125, 694.395263671875, 757.020263671875]","[672.3258361816406, 752.1630249023438]",1.0
Optical_B-F00529-D005,Optical_B,529,5.29,5.291368993995129,"[0.11592864990234375, 630.312255859375, 51.77742004394531, 641.305908203125]","[25.946674346923828, 635.80908203125]",1.0
Optical_A-F00530-D000,Optical_A,530,5.3,5.30142873499135,"[207.72067260742188, 533.4400634765625, 264.0966796875, 544.3681640625]","[235.90867614746094, 538.9041137695312]",1.0
Optical_A-F00530-D001,Optical_A,530,5.3,5.30142873499135,"[343.49267578125, 652.8067626953125, 387.49505615234375, 661.53759765625]","[365.4938659667969, 657.1721801757812]",1.0
Optical_A-F00530-D002,Optical_A,530,5.3,5.30142873499135,"[607.10595703125, 356.52056884765625, 646.2804565429688, 364.29010009765625]","[626.6932067871094, 360.40533447265625]",1.0
Optical_A-F00530-D003,Optical_A,530,5.3,5.30142873499135,"[1208.8585205078125, 484.04229736328125, 1248.705078125, 491.7113037109375]","[1228.7817993164062, 487.8768005371094]",1.0
Optical_A-F00530-D004,Optical_A,530,5.3,5.30142873499135,"[818.4859619140625, 328.6370849609375, 854.7625122070312, 335.8626708984375]","[836.6242370605469, 332.2498779296875]",1.0
Optical_B-F00530-D000,Optical_B,530,5.3,5.301166118992842,"[1015.1895141601562, 508.00128173828125, 1048.801513671875, 515.2474365234375]","[1031.9955139160156, 511.6243591308594]",1.0
Optical_B-F00530-D001,Optical_B,530,5.3,5.301166118992842,"[900.924560546875, 295.10772705078125, 939.2547607421875, 303.673828125]","[920.0896606445312, 299.3907775878906]",1.0
Optical_A-F00531-D000,Optical_A,531,5.3100000000000005,5.311778175996151,"[1102.29833984375, 619.5391845703125, 1157.6865234375, 630.3590087890625]","[1129.992431640625, 624.9490966796875]",1.0
Optical_A-F00531-D001,Optical_A,531,5.3100000000000005,5.311778175996151,"[851.6620483398438, 712.56298828125, 896.6085815429688, 721.5205078125]","[874.1353149414062, 717.041748046875]",1.0
Optical_A-F00531-D002,Optical_A,531,5.3100000000000005,5.311778175996151,"[425.46099853515625, 484.04351806640625, 465.2952575683594, 491.71240234375]","[445.3781280517578, 487.8779602050781]",1.0
Optical_A-F00531-D003,Optical_A,531,5.3100000000000005,5.311778175996151,"[1036.381103515625, 533.0535888671875, 1076.2249755859375, 540.7003173828125]","[1056.3030395507812, 536.876953125]",1.0
Optical_A-F00531-D004,Optical_A,531,5.3100000000000005,5.311778175996151,"[845.2125244140625, 635.2261962890625, 884.031005859375, 642.8424072265625]","[864.6217651367188, 639.0343017578125]",1.0
Optical_A-F00531-D005,Optical_A,531,5.3100000000000005,5.311778175996151,"[34.75044250488281, 328.5582275390625, 71.05213165283203, 335.78814697265625]","[52.90128707885742, 332.1731872558594]",1.0
Optical_B-F00531-D000,Optical_B,531,5.3100000000000005,5.311571097003762,"[226.78199768066406, 508.00054931640625, 260.4022216796875, 515.2481689453125]","[243.59210968017578, 511.6243591308594]",1.0
Optical_B-F00531-D001,Optical_B,531,5.3100000000000005,5.311571097003762,"[112.17021942138672, 295.0302734375, 150.5218505859375, 303.59423828125]","[131.3460350036621, 299.312255859375]",1.0
Optical_A-F00532-D000,Optical_A,532,5.32,5.321599019000423,"[320.1944274902344, 619.554443359375, 375.58502197265625, 630.3768310546875]","[347.8897247314453, 624.9656372070312]",1.0
Optical_A-F00532-D001,Optical_A,532,5.32,5.321599019000423,"[877.5686645507812, 710.4180908203125, 927.708740234375, 720.37353515625]","[902.6387023925781, 715.3958129882812]",1.0
Optical_A-F00532-D002,Optical_A,532,5.32,5.321599019000423,"[68.6929702758789, 712.6458740234375, 113.66722106933594, 721.608642578125]","[91.18009567260742, 717.1272583007812]",1.0
Optical_A-F00532-D003,Optical_A,532,5.32,5.321599019000423,"[254.18453979492188, 533.05615234375, 294.0325622558594, 540.7041015625]","[274.1085510253906, 536.880126953125]",1.0
Optical_A-F00532-D004,Optical_A,532,5.32,5.321599019000423,"[62.84130096435547, 635.2708740234375, 101.6851806640625, 642.8907470703125]","[82.26324081420898, 639.080810546875]",1.0
Optical_A-F00532-D005,Optical_A,532,5.32,5.321599019000423,"[844.84375, 704.063720703125, 884.6544189453125, 711.9580078125]","[864.7490844726562, 708.0108642578125]",1.0
Optical_A-F00533-D000,Optical_A,533,5.33,5.3312207239924465,"[96.47125244140625, 710.488037109375, 146.637451171875, 720.4483642578125]","[121.55435180664062, 715.4682006835938]",1.0
Optical_A-F00533-D001,Optical_A,533,5.33,5.3312207239924465,"[62.658119201660156, 704.1331787109375, 102.49237060546875, 712.03125]","[82.57524490356445, 708.0822143554688]",1.0
Optical_A-F00535-D000,Optical_A,535,5.3500000000000005,5.351270221997402,"[1221.7161865234375, 465.76641845703125, 1272.409912109375, 475.46282958984375]","[1247.0630493164062, 470.6146240234375]",1.0
Optical_A-F00535-D001,Optical_A,535,5.3500000000000005,5.351270221997402,"[781.2562255859375, 601.7452392578125, 824.2098388671875, 610.052734375]","[802.7330322265625, 605.8989868164062]",1.0
Optical_A-F00536-D000,Optical_A,536,5.36,5.361353141997243,"[439.93011474609375, 465.7685546875, 490.607666015625, 475.4644775390625]","[465.2688903808594, 470.61651611328125]",1.0
Optical_A-F00564-D000,Optical_A,564,5.64,5.641549558000988,"[567.6720581054688, 465.4788818359375, 618.66064453125, 475.236083984375]","[593.1663513183594, 470.35748291015625]",1.0
Optical_A-F00564-D001,Optical_A,564,5.64,5.641549558000988,"[104.53052520751953, 602.2637939453125, 147.74050903320312, 610.6201171875]","[126.13551712036133, 606.4419555664062]",1.0
Optical_A-F00565-D000,Optical_A,565,5.65,5.651290366999456,"[894.6306762695312, 602.267578125, 937.836669921875, 610.6243896484375]","[916.2336730957031, 606.4459838867188]",1.0
Optical_A-F00567-D000,Optical_A,567,5.67,5.672198973001214,"[274.48919677734375, 711.790283203125, 325.01031494140625, 721.818603515625]","[299.749755859375, 716.804443359375]",1.0
Optical_A-F00567-D001,Optical_A,567,5.67,5.672198973001214,"[203.66233825683594, 705.133056640625, 243.71925354003906, 713.0738525390625]","[223.6907958984375, 709.1034545898438]",1.0
Optical_A-F00568-D000,Optical_A,568,5.68,5.681764345011906,"[470.8023681640625, 620.5994873046875, 526.7652587890625, 631.5296630859375]","[498.7838134765625, 626.0645751953125]",1.0
Optical_A-F00568-D001,Optical_A,568,5.68,5.681764345011906,"[1066.028076171875, 711.8438720703125, 1116.56591796875, 721.8739013671875]","[1091.2969970703125, 716.85888671875]",1.0
Optical_A-F00568-D002,Optical_A,568,5.68,5.681764345011906,"[188.90774536132812, 714.22802734375, 234.258544921875, 723.2645263671875]","[211.58314514160156, 718.7462768554688]",1.0
Optical_A-F00568-D003,Optical_A,568,5.68,5.681764345011906,"[204.55398559570312, 635.95849609375, 243.63589477539062, 643.6219482421875]","[224.09494018554688, 639.7902221679688]",1.0
Optical_A-F00568-D004,Optical_A,568,5.68,5.681764345011906,"[994.0988159179688, 705.158447265625, 1034.160888671875, 713.099365234375]","[1014.1298522949219, 709.12890625]",1.0
Optical_A-F00569-D000,Optical_A,569,5.69,5.6917226709896935,"[1261.33447265625, 620.6641845703125, 1280.0, 631.5999755859375]","[1270.667236328125, 626.132080078125]",1.0
Optical_A-F00569-D001,Optical_A,569,5.69,5.6917226709896935,"[978.5174560546875, 714.2650146484375, 1023.875, 723.3017578125]","[1001.1962280273438, 718.7833862304688]",1.0
Optical_A-F00569-D002,Optical_A,569,5.69,5.6917226709896935,"[0.0, 355.45318603515625, 9.594612121582031, 363.27874755859375]","[4.797306060791016, 359.365966796875]",1.0
Optical_A-F00569-D003,Optical_A,569,5.69,5.6917226709896935,"[534.8309936523438, 483.8326416015625, 574.9906005859375, 491.5595703125]","[554.9107971191406, 487.69610595703125]",1.0
Optical_A-F00569-D004,Optical_A,569,5.69,5.6917226709896935,"[1190.927978515625, 533.184814453125, 1231.052978515625, 540.8795166015625]","[1210.990478515625, 537.0321655273438]",1.0
Optical_A-F00569-D005,Optical_A,569,5.69,5.6917226709896935,"[994.7552490234375, 635.97509765625, 1033.842529296875, 643.638916015625]","[1014.2988891601562, 639.8070068359375]",1.0
Optical_A-F00569-D006,Optical_A,569,5.69,5.6917226709896935,"[131.87835693359375, 327.2952880859375, 168.4495849609375, 334.5767822265625]","[150.16397094726562, 330.93603515625]",1.0
Optical_B-F00569-D000,Optical_B,569,5.69,5.691116405997891,"[143.54351806640625, 507.9698486328125, 177.48367309570312, 515.2730712890625]","[160.5135955810547, 511.6214599609375]",1.0
Optical_B-F00569-D001,Optical_B,569,5.69,5.691116405997891,"[16.344451904296875, 293.13507080078125, 55.11344909667969, 301.776611328125]","[35.72895050048828, 297.4558410644531]",1.0
Optical_A-F00570-D000,Optical_A,570,5.7,5.7014448300062215,"[425.46600341796875, 533.647705078125, 482.4701232910156, 544.6822509765625]","[453.9680633544922, 539.1649780273438]",1.0
Optical_A-F00570-D001,Optical_A,570,5.7,5.7014448300062215,"[463.77142333984375, 654.0706787109375, 508.2039794921875, 662.88232421875]","[485.9877014160156, 658.4765014648438]",1.0
Optical_A-F00570-D002,Optical_A,570,5.7,5.7014448300062215,"[760.2647705078125, 355.47802734375, 799.7418212890625, 363.30126953125]","[780.0032958984375, 359.3896484375]",1.0
Optical_A-F00570-D003,Optical_A,570,5.7,5.7014448300062215,"[920.6845092773438, 327.2843017578125, 957.2532958984375, 334.56500244140625]","[938.9689025878906, 330.9246520996094]",1.0
Optical_B-F00570-D000,Optical_B,570,5.7,5.701225090003573,"[927.5833129882812, 507.96942138671875, 961.5240478515625, 515.2733154296875]","[944.5536804199219, 511.6213684082031]",1.0
Optical_B-F00570-D001,Optical_B,570,5.7,5.701225090003573,"[800.1019287109375, 293.140625, 838.861572265625, 301.787353515625]","[819.4817504882812, 297.4639892578125]",1.0
Optical_A-F00571-D000,Optical_A,571,5.71,5.712128781998181,"[1217.232177734375, 533.6588134765625, 1274.2818603515625, 544.69873046875]","[1245.7570190429688, 539.1787719726562]",1.0
Optical_A-F00571-D001,Optical_A,571,5.71,5.712128781998181,"[183.63040161132812, 567.3951416015625, 227.5330352783203, 576.0186767578125]","[205.58171844482422, 571.7069091796875]",1.0
Optical_A-F00571-D002,Optical_A,571,5.71,5.712128781998181,"[1253.091796875, 654.146484375, 1280.0, 662.96142578125]","[1266.5458984375, 658.553955078125]",1.0
Optical_A-F00571-D003,Optical_A,571,5.71,5.712128781998181,"[261.01934814453125, 459.30010986328125, 300.9250183105469, 467.116455078125]","[280.97218322753906, 463.2082824707031]",1.0
Optical_A-F00571-D004,Optical_A,571,5.71,5.712128781998181,"[705.6651611328125, 422.676513671875, 743.5521240234375, 430.126953125]","[724.608642578125, 426.4017333984375]",1.0
Optical_B-F00571-D000,Optical_B,571,5.71,5.711367042990751,"[436.4283752441406, 480.800537109375, 469.8516845703125, 487.84326171875]","[453.14002990722656, 484.3218994140625]",1.0
Optical_B-F00571-D001,Optical_B,571,5.71,5.711367042990751,"[127.58285522460938, 537.4293212890625, 171.67523193359375, 546.6707763671875]","[149.62904357910156, 542.050048828125]",1.0
Optical_B-F00571-D002,Optical_B,571,5.71,5.711367042990751,"[644.530517578125, 660.98828125, 687.1558837890625, 670.22119140625]","[665.8432006835938, 665.604736328125]",1.0
Optical_B-F00571-D003,Optical_B,571,5.71,5.711367042990751,"[586.4776611328125, 750.0184326171875, 631.178466796875, 759.8499755859375]","[608.8280639648438, 754.9342041015625]",1.0
Optical_A-F00572-D000,Optical_A,572,5.72,5.721366552998661,"[275.8587646484375, 472.02923583984375, 328.9294738769531, 482.46697998046875]","[302.3941192626953, 477.24810791015625]",1.0
Optical_A-F00572-D001,Optical_A,572,5.72,5.721366552998661,"[973.938720703125, 567.403564453125, 1017.8475952148438, 576.0277099609375]","[995.8931579589844, 571.7156372070312]",1.0
Optical_A-F00572-D002,Optical_A,572,5.72,5.721366552998661,"[1050.9661865234375, 459.28863525390625, 1090.883544921875, 467.106201171875]","[1070.9248657226562, 463.1974182128906]",1.0
Optical_A-F00572-D003,Optical_A,572,5.72,5.721366552998661,"[375.156005859375, 508.4034423828125, 408.5360107421875, 514.9208984375]","[391.84600830078125, 511.66217041015625]",1.0
Optical_B-F00572-D000,Optical_B,572,5.72,5.721418428000761,"[1221.5294189453125, 480.78582763671875, 1254.9766845703125, 487.83233642578125]","[1238.2530517578125, 484.30908203125]",1.0
Optical_B-F00572-D001,Optical_B,572,5.72,5.721418428000761,"[395.74285888671875, 332.35589599609375, 437.881103515625, 341.35205078125]","[416.8119812011719, 336.8539733886719]",1.0
Optical_B-F00572-D002,Optical_B,572,5.72,5.721418428000761,"[391.4947509765625, 479.121337890625, 434.947265625, 488.1436767578125]","[413.22100830078125, 483.63250732421875]",1.0
Optical_B-F00572-D003,Optical_B,572,5.72,5.721418428000761,"[912.206298828125, 537.4326171875, 956.3013305664062, 546.67626953125]","[934.2538146972656, 542.054443359375]",1.0
Optical_B-F00572-D004,Optical_B,572,5.72,5.721418428000761,"[623.4330444335938, 631.7369384765625, 675.8535766601562, 642.8701171875]","[649.643310546875, 637.3035278320312]",1.0
Optical_A-F00573-D000,Optical_A,573,5.73,5.7317128970066555,"[643.6923217773438, 430.7213134765625, 698.1401977539062, 441.5653076171875]","[670.916259765625, 436.143310546875]",1.0
Optical_A-F00573-D001,Optical_A,573,5.73,5.7317128970066555,"[1066.9007568359375, 472.016845703125, 1119.9949951171875, 482.45733642578125]","[1093.4478759765625, 477.2370910644531]",1.0
Optical_A-F00573-D002,Optical_A,573,5.73,5.7317128970066555,"[662.74169921875, 374.359619140625, 708.1162109375, 383.49859619140625]","[685.428955078125, 378.9291076660156]",1.0
Optical_A-F00573-D003,Optical_A,573,5.73,5.7317128970066555,"[1163.457275390625, 508.40216064453125, 1196.8564453125, 514.921875]","[1180.1568603515625, 511.6620178222656]",1.0
Optical_B-F00573-D000,Optical_B,573,5.73,5.731397833999363,"[288.38525390625, 685.680419921875, 322.301025390625, 692.821044921875]","[305.3431396484375, 689.250732421875]",1.0
Optical_B-F00573-D001,Optical_B,573,5.73,5.731397833999363,"[514.1492309570312, 321.75494384765625, 548.9259033203125, 329.11688232421875]","[531.5375671386719, 325.4359130859375]",1.0
Optical_B-F00573-D002,Optical_B,573,5.73,5.731397833999363,"[1180.3321533203125, 332.27044677734375, 1222.500244140625, 341.27484130859375]","[1201.4161987304688, 336.77264404296875]",1.0
Optical_B-F00573-D003,Optical_B,573,5.73,5.731397833999363,"[1174.529296875, 479.10638427734375, 1218.0126953125, 488.13336181640625]","[1196.27099609375, 483.619873046875]",1.0
Optical_A-F00574-D000,Optical_A,574,5.74,5.741228498993442,"[402.1194763183594, 654.675537109375, 460.72906494140625, 666.654541015625]","[431.4242706298828, 660.6650390625]",1.0
Optical_A-F00574-D001,Optical_A,574,5.74,5.741228498993442,"[495.0957946777344, 298.3912353515625, 548.0090942382812, 309.3206787109375]","[521.5524444580078, 303.85595703125]",1.0
Optical_A-F00574-D002,Optical_A,574,5.74,5.741228498993442,"[473.48907470703125, 482.709716796875, 506.6578674316406, 489.32135009765625]","[490.07347106933594, 486.0155334472656]",1.0
Optical_B-F00574-D000,Optical_B,574,5.74,5.741341747993138,"[141.3880157470703, 423.36492919921875, 177.39581298828125, 430.71343994140625]","[159.39191436767578, 427.0391845703125]",1.0
Optical_B-F00574-D001,Optical_B,574,5.74,5.741341747993138,"[390.40484619140625, 398.99609375, 426.925048828125, 406.5118408203125]","[408.6649475097656, 402.75396728515625]",1.0
Optical_B-F00574-D002,Optical_B,574,5.74,5.741341747993138,"[1071.9822998046875, 685.7222900390625, 1105.91015625, 692.8675537109375]","[1088.9462280273438, 689.294921875]",1.0
Optical_B-F00574-D003,Optical_B,574,5.74,5.741341747993138,"[720.4840698242188, 454.82904052734375, 761.9531860351562, 463.31146240234375]","[741.2186279296875, 459.07025146484375]",1.0
Optical_B-F00574-D004,Optical_B,574,5.74,5.741341747993138,"[572.389404296875, 615.50634765625, 613.2313232421875, 623.9317626953125]","[592.8103637695312, 619.7190551757812]",1.0
Optical_A-F00575-D000,Optical_A,575,5.75,5.751591259002453,"[1193.36767578125, 654.751708984375, 1252.0240478515625, 666.733642578125]","[1222.6958618164062, 660.74267578125]",1.0
Optical_A-F00575-D001,Optical_A,575,5.75,5.751591259002453,"[275.61944580078125, 322.7486572265625, 315.82122802734375, 331.121337890625]","[295.7203369140625, 326.93499755859375]",1.0
Optical_A-F00575-D002,Optical_A,575,5.75,5.751591259002453,"[156.77798461914062, 423.07171630859375, 192.82325744628906, 430.4461669921875]","[174.80062103271484, 426.7589416503906]",1.0
Optical_A-F00575-D003,Optical_A,575,5.75,5.751591259002453,"[661.75341796875, 400.27484130859375, 698.1570434570312, 407.70556640625]","[679.9552307128906, 403.9902038574219]",1.0
Optical_A-F00575-D004,Optical_A,575,5.75,5.751591259002453,"[1262.62890625, 482.6961669921875, 1280.0, 489.31060791015625]","[1271.314453125, 486.0033874511719]",1.0
Optical_B-F00575-D000,Optical_B,575,5.75,5.752147167993826,"[925.875244140625, 423.35589599609375, 961.883056640625, 430.7064208984375]","[943.879150390625, 427.0311584472656]",1.0
Optical_B-F00575-D001,Optical_B,575,5.75,5.752147167993826,"[1174.922119140625, 398.94873046875, 1211.467529296875, 406.46942138671875]","[1193.19482421875, 402.7090759277344]",1.0
Optical_A-F00576-D000,Optical_A,576,5.76,5.7629833989974575,"[718.6802978515625, 812.5126953125, 776.578369140625, 824.905517578125]","[747.6293334960938, 818.7091064453125]",1.0
Optical_A-F00576-D001,Optical_A,576,5.76,5.7629833989974575,"[369.69000244140625, 433.2261962890625, 417.6435852050781, 443.09649658203125]","[393.6667938232422, 438.1613464355469]",1.0
Optical_A-F00576-D002,Optical_A,576,5.76,5.7629833989974575,"[1063.8187255859375, 322.69512939453125, 1104.035400390625, 331.06707763671875]","[1083.9270629882812, 326.881103515625]",1.0
Optical_A-F00576-D003,Optical_A,576,5.76,5.7629833989974575,"[597.2567138671875, 517.5911865234375, 634.8165283203125, 525.2000732421875]","[616.03662109375, 521.3956298828125]",1.0
Optical_A-F00576-D004,Optical_A,576,5.76,5.7629833989974575,"[945.939453125, 423.06402587890625, 981.9859619140625, 430.4378662109375]","[963.9627075195312, 426.7509460449219]",1.0
Optical_A-F00576-D005,Optical_A,576,5.76,5.7629833989974575,"[665.743408203125, 684.239013671875, 699.6259155273438, 691.3211669921875]","[682.6846618652344, 687.7800903320312]",1.0
Optical_B-F00576-D000,Optical_B,576,5.76,5.762541454014135,"[361.07183837890625, 509.85205078125, 396.2425231933594, 516.796875]","[378.6571807861328, 513.324462890625]",1.0
Optical_B-F00576-D001,Optical_B,576,5.76,5.762541454014135,"[599.801025390625, 517.413330078125, 636.9588012695312, 524.7799072265625]","[618.3799133300781, 521.0966186523438]",1.0
Optical_B-F00576-D002,Optical_B,576,5.76,5.762541454014135,"[41.80824279785156, 569.32763671875, 86.65313720703125, 578.2532958984375]","[64.2306900024414, 573.7904663085938]",1.0
Optical_B-F00576-D003,Optical_B,576,5.76,5.762541454014135,"[443.30023193359375, 664.71533203125, 489.83758544921875, 674.1998291015625]","[466.56890869140625, 669.4575805664062]",1.0
Optical_B-F00576-D004,Optical_B,576,5.76,5.762541454014135,"[718.1357421875, 739.4366455078125, 767.2891845703125, 749.635498046875]","[742.7124633789062, 744.5360717773438]",1.0
Optical_A-F00577-D000,Optical_A,577,5.7700000000000005,5.771382649003063,"[1158.1080322265625, 433.1905517578125, 1206.095703125, 443.063720703125]","[1182.1018676757812, 438.12713623046875]",1.0
Optical_A-F00577-D001,Optical_A,577,5.7700000000000005,5.771382649003063,"[447.0045471191406, 405.319091796875, 485.1552734375, 413.30364990234375]","[466.0799102783203, 409.3113708496094]",1.0
Optical_A-F00577-D002,Optical_A,577,5.7700000000000005,5.771382649003063,"[37.127227783203125, 509.71673583984375, 72.84198760986328, 517.09912109375]","[54.9846076965332, 513.4079284667969]",1.0
