frame_index,simulation_timestamp,truth_id,actor_name,px_ned_m,py_ned_m,pz_ned_m,vx_ned_mps,vy_ned_mps,vz_ned_mps,offline_truth_only
382,3.8200000000000003,TRUTH-010,MSM_DualOptical_Target_010,1499.9797115590595,-238.64910756608333,-113.31887445835903,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-011,MSM_DualOptical_Target_011,2067.025516527965,-192.91210862414937,-108.83025866716463,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-012,MSM_DualOptical_Target_012,1445.9329422003307,-201.03574125876202,-104.81572133912636,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-013,MSM_DualOptical_Target_013,1472.9055658620766,-176.75239075252142,-102.31300866487416,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-014,MSM_DualOptical_Target_014,2201.87903095916,-153.74192992402942,-99.94831345393803,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-015,MSM_DualOptical_Target_015,1337.9987114466498,-135.23547304456537,-98.42377475353562,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-016,MSM_DualOptical_Target_016,1958.6236389235235,-88.82835128644757,-115.37217788489644,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-017,MSM_DualOptical_Target_017,2093.9265488159813,-92.40706607049425,-99.25022629765463,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-018,MSM_DualOptical_Target_018,1715.8417215652112,-42.458871823116716,-110.05587594395337,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-019,MSM_DualOptical_Target_019,2175.0497978268654,-19.829925395159364,-107.92085094294785,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-020,MSM_DualOptical_Target_020,1310.8903274700435,-7.6307879533717475,-92.94497933355338,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-021,MSM_DualOptical_Target_021,2147.7919031560477,18.510119398622937,-109.98524176104807,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-022,MSM_DualOptical_Target_022,2310.184868527648,37.54047834284195,-82.93646522319438,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-023,MSM_DualOptical_Target_023,1742.5531856424025,49.99921902623235,-95.39826623502428,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-024,MSM_DualOptical_Target_024,2255.6875341251475,84.71153619316216,-117.60396296496035,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-025,MSM_DualOptical_Target_025,1418.9507321059016,109.84973293775728,-85.86010587040772,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-026,MSM_DualOptical_Target_026,1688.9927757327262,137.42144540923465,-88.64446277539467,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-027,MSM_DualOptical_Target_027,1905.1678259993766,162.41041224094334,-104.28317821986661,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-028,MSM_DualOptical_Target_028,1931.9181438535059,160.0439993701059,-91.3619110508727,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-029,MSM_DualOptical_Target_029,2336.863813284557,181.42924813185704,-102.71192263864727,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-030,MSM_DualOptical_Target_030,1608.1933543769035,203.35160763689777,-84.14550070335747,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-031,MSM_DualOptical_Target_031,1985.9421534523988,262.9359745035719,-107.8782521661684,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-032,MSM_DualOptical_Target_032,1284.170580253846,258.350502879134,-102.94847320601568,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-033,MSM_DualOptical_Target_033,1877.7516960658847,279.74885071730654,-113.50667452836628,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-034,MSM_DualOptical_Target_034,1823.819816289669,323.6974825494187,-102.18504125303772,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-035,MSM_DualOptical_Target_035,1796.6303206300513,352.4234593387276,-97.89347013211159,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-036,MSM_DualOptical_Target_036,2283.139935827863,347.3059676527824,-100.1101747469498,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-037,MSM_DualOptical_Target_037,1850.7229544138831,373.1985186388248,-88.64925633603362,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-038,MSM_DualOptical_Target_038,2012.904914906528,418.7529376075256,-117.29751121305205,-49.63869458396343,-6.0,0.0,True
382,3.8200000000000003,TRUTH-039,MSM_DualOptical_Target_039,1769.6121421818095,397.32250338869363,-82.82458372693597,-49.63869458396343,6.0,0.0,True
382,3.8200000000000003,TRUTH-040,MSM_DualOptical_Target_040,1527.1913783419673,457.2648293411382,-92.38343990041406,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-001,MSM_DualOptical_Target_001,1580.078003603667,-439.6023215647317,-103.73930684521301,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-002,MSM_DualOptical_Target_002,1634.573947139192,-429.3623522908987,-101.63984418840667,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-003,MSM_DualOptical_Target_003,2120.209520684314,-375.7871846260119,-113.6462205941038,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-004,MSM_DualOptical_Target_004,1391.099459331701,-384.10003061412937,-82.55792752881241,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-005,MSM_DualOptical_Target_005,1364.1025395771935,-339.75973145575745,-91.5450313160947,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-006,MSM_DualOptical_Target_006,2039.2058939957108,-332.07712805904214,-112.19347097996283,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-007,MSM_DualOptical_Target_007,1553.3008327952944,-283.03382251226253,-100.70333926524904,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-008,MSM_DualOptical_Target_008,1661.7164619607536,-284.6380005547337,-105.14063476179437,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-009,MSM_DualOptical_Target_009,2228.5296343332748,-274.4155355927748,-97.20719814092952,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-010,MSM_DualOptical_Target_010,1499.4833246132198,-238.7091075660833,-113.31887445835903,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-011,MSM_DualOptical_Target_011,2066.5291295821257,-192.8521086241494,-108.83025866716463,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-012,MSM_DualOptical_Target_012,1445.436555254491,-201.095741258762,-104.81572133912636,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-013,MSM_DualOptical_Target_013,1472.409178916237,-176.69239075252145,-102.31300866487416,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-014,MSM_DualOptical_Target_014,2201.3826440133207,-153.8019299240294,-99.94831345393803,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-015,MSM_DualOptical_Target_015,1337.5023245008101,-135.1754730445654,-98.42377475353562,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-016,MSM_DualOptical_Target_016,1958.1272519776837,-88.88835128644757,-115.37217788489644,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-017,MSM_DualOptical_Target_017,2093.430161870142,-92.34706607049425,-99.25022629765463,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-018,MSM_DualOptical_Target_018,1715.3453346193714,-42.51887182311671,-110.05587594395337,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-019,MSM_DualOptical_Target_019,2174.553410881026,-19.769925395159365,-107.92085094294785,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-020,MSM_DualOptical_Target_020,1310.3939405242038,-7.690787953371746,-92.94497933355338,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-021,MSM_DualOptical_Target_021,2147.2955162102085,18.570119398622936,-109.98524176104807,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-022,MSM_DualOptical_Target_022,2309.688481581809,37.48047834284195,-82.93646522319438,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-023,MSM_DualOptical_Target_023,1742.0567986965627,50.059219026232356,-95.39826623502428,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-024,MSM_DualOptical_Target_024,2255.1911471793082,84.65153619316216,-117.60396296496035,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-025,MSM_DualOptical_Target_025,1418.4543451600618,109.90973293775728,-85.86010587040772,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-026,MSM_DualOptical_Target_026,1688.4963887868864,137.36144540923465,-88.64446277539467,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-027,MSM_DualOptical_Target_027,1904.671439053537,162.47041224094332,-104.28317821986661,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-028,MSM_DualOptical_Target_028,1931.4217569076661,159.98399937010592,-91.3619110508727,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-029,MSM_DualOptical_Target_029,2336.367426338718,181.48924813185704,-102.71192263864727,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-030,MSM_DualOptical_Target_030,1607.6969674310637,203.29160763689777,-84.14550070335747,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-031,MSM_DualOptical_Target_031,1985.445766506559,262.9959745035719,-107.8782521661684,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-032,MSM_DualOptical_Target_032,1283.6741933080064,258.290502879134,-102.94847320601568,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-033,MSM_DualOptical_Target_033,1877.255309120045,279.80885071730654,-113.50667452836628,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-034,MSM_DualOptical_Target_034,1823.3234293438293,323.6374825494187,-102.18504125303772,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-035,MSM_DualOptical_Target_035,1796.1339336842116,352.4834593387276,-97.89347013211159,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-036,MSM_DualOptical_Target_036,2282.643548882024,347.2459676527824,-100.1101747469498,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-037,MSM_DualOptical_Target_037,1850.2265674680434,373.2585186388248,-88.64925633603362,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-038,MSM_DualOptical_Target_038,2012.4085279606882,418.6929376075256,-117.29751121305205,-49.63869458396343,-6.0,0.0,True
383,3.83,TRUTH-039,MSM_DualOptical_Target_039,1769.1157552359698,397.38250338869364,-82.82458372693597,-49.63869458396343,6.0,0.0,True
383,3.83,TRUTH-040,MSM_DualOptical_Target_040,1526.6949913961275,457.2048293411382,-92.38343990041406,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-001,MSM_DualOptical_Target_001,1579.5816166578275,-439.5423215647317,-103.73930684521301,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-002,MSM_DualOptical_Target_002,1634.0775601933524,-429.4223522908987,-101.63984418840667,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-003,MSM_DualOptical_Target_003,2119.7131337384744,-375.7271846260119,-113.6462205941038,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-004,MSM_DualOptical_Target_004,1390.6030723858614,-384.16003061412937,-82.55792752881241,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-005,MSM_DualOptical_Target_005,1363.606152631354,-339.69973145575744,-91.5450313160947,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-006,MSM_DualOptical_Target_006,2038.7095070498713,-332.13712805904214,-112.19347097996283,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-007,MSM_DualOptical_Target_007,1552.8044458494549,-282.97382251226253,-100.70333926524904,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-008,MSM_DualOptical_Target_008,1661.220075014914,-284.6980005547337,-105.14063476179437,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-009,MSM_DualOptical_Target_009,2228.033247387435,-274.3555355927748,-97.20719814092952,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-010,MSM_DualOptical_Target_010,1498.9869376673803,-238.7691075660833,-113.31887445835903,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-011,MSM_DualOptical_Target_011,2066.032742636286,-192.7921086241494,-108.83025866716463,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-012,MSM_DualOptical_Target_012,1444.9401683086514,-201.155741258762,-104.81572133912636,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-013,MSM_DualOptical_Target_013,1471.9127919703974,-176.63239075252145,-102.31300866487416,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-014,MSM_DualOptical_Target_014,2200.886257067481,-153.8619299240294,-99.94831345393803,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-015,MSM_DualOptical_Target_015,1337.0059375549706,-135.1154730445654,-98.42377475353562,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-016,MSM_DualOptical_Target_016,1957.6308650318442,-88.94835128644758,-115.37217788489644,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-017,MSM_DualOptical_Target_017,2092.9337749243023,-92.28706607049426,-99.25022629765463,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-018,MSM_DualOptical_Target_018,1714.848947673532,-42.578871823116714,-110.05587594395337,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-019,MSM_DualOptical_Target_019,2174.0570239351864,-19.709925395159367,-107.92085094294785,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-020,MSM_DualOptical_Target_020,1309.8975535783643,-7.750787953371745,-92.94497933355338,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-021,MSM_DualOptical_Target_021,2146.7991292643687,18.630119398622934,-109.98524176104807,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-022,MSM_DualOptical_Target_022,2309.192094635969,37.42047834284195,-82.93646522319438,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-023,MSM_DualOptical_Target_023,1741.5604117507232,50.11921902623235,-95.39826623502428,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-024,MSM_DualOptical_Target_024,2254.6947602334685,84.59153619316217,-117.60396296496035,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-025,MSM_DualOptical_Target_025,1417.9579582142223,109.96973293775727,-85.86010587040772,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-026,MSM_DualOptical_Target_026,1688.000001841047,137.30144540923465,-88.64446277539467,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-027,MSM_DualOptical_Target_027,1904.1750521076974,162.53041224094332,-104.28317821986661,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-028,MSM_DualOptical_Target_028,1930.9253699618266,159.92399937010592,-91.3619110508727,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-029,MSM_DualOptical_Target_029,2335.871039392878,181.54924813185704,-102.71192263864727,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-030,MSM_DualOptical_Target_030,1607.2005804852242,203.23160763689776,-84.14550070335747,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-031,MSM_DualOptical_Target_031,1984.9493795607195,263.0559745035719,-107.8782521661684,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-032,MSM_DualOptical_Target_032,1283.1778063621668,258.230502879134,-102.94847320601568,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-033,MSM_DualOptical_Target_033,1876.7589221742055,279.86885071730654,-113.50667452836628,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-034,MSM_DualOptical_Target_034,1822.8270423979898,323.5774825494187,-102.18504125303772,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-035,MSM_DualOptical_Target_035,1795.637546738372,352.5434593387276,-97.89347013211159,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-036,MSM_DualOptical_Target_036,2282.147161936184,347.1859676527824,-100.1101747469498,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-037,MSM_DualOptical_Target_037,1849.730180522204,373.3185186388248,-88.64925633603362,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-038,MSM_DualOptical_Target_038,2011.9121410148487,418.6329376075256,-117.29751121305205,-49.63869458396343,-6.0,0.0,True
384,3.84,TRUTH-039,MSM_DualOptical_Target_039,1768.6193682901303,397.44250338869364,-82.82458372693597,-49.63869458396343,6.0,0.0,True
384,3.84,TRUTH-040,MSM_DualOptical_Target_040,1526.198604450288,457.1448293411382,-92.38343990041406,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-001,MSM_DualOptical_Target_001,1579.0852297119877,-439.4823215647317,-103.73930684521301,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-002,MSM_DualOptical_Target_002,1633.5811732475127,-429.4823522908987,-101.63984418840667,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-003,MSM_DualOptical_Target_003,2119.2167467926347,-375.6671846260119,-113.6462205941038,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-004,MSM_DualOptical_Target_004,1390.1066854400217,-384.22003061412937,-82.55792752881241,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-005,MSM_DualOptical_Target_005,1363.1097656855143,-339.63973145575744,-91.5450313160947,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-006,MSM_DualOptical_Target_006,2038.2131201040315,-332.19712805904214,-112.19347097996283,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-007,MSM_DualOptical_Target_007,1552.3080589036151,-282.9138225122625,-100.70333926524904,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-008,MSM_DualOptical_Target_008,1660.7236880690743,-284.7580005547337,-105.14063476179437,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-009,MSM_DualOptical_Target_009,2227.5368604415953,-274.2955355927748,-97.20719814092952,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-010,MSM_DualOptical_Target_010,1498.4905507215406,-238.8291075660833,-113.31887445835903,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-011,MSM_DualOptical_Target_011,2065.5363556904463,-192.7321086241494,-108.83025866716463,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-012,MSM_DualOptical_Target_012,1444.4437813628117,-201.215741258762,-104.81572133912636,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-013,MSM_DualOptical_Target_013,1471.4164050245577,-176.57239075252144,-102.31300866487416,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-014,MSM_DualOptical_Target_014,2200.3898701216413,-153.9219299240294,-99.94831345393803,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-015,MSM_DualOptical_Target_015,1336.5095506091309,-135.0554730445654,-98.42377475353562,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-016,MSM_DualOptical_Target_016,1957.1344780860045,-89.00835128644758,-115.37217788489644,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-017,MSM_DualOptical_Target_017,2092.4373879784625,-92.22706607049426,-99.25022629765463,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-018,MSM_DualOptical_Target_018,1714.3525607276922,-42.638871823116716,-110.05587594395337,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-019,MSM_DualOptical_Target_019,2173.5606369893467,-19.649925395159364,-107.92085094294785,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-020,MSM_DualOptical_Target_020,1309.4011666325246,-7.810787953371747,-92.94497933355338,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-021,MSM_DualOptical_Target_021,2146.302742318529,18.690119398622937,-109.98524176104807,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-022,MSM_DualOptical_Target_022,2308.6957076901294,37.36047834284195,-82.93646522319438,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-023,MSM_DualOptical_Target_023,1741.0640248048835,50.17921902623235,-95.39826623502428,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-024,MSM_DualOptical_Target_024,2254.198373287629,84.53153619316217,-117.60396296496035,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-025,MSM_DualOptical_Target_025,1417.4615712683826,110.02973293775727,-85.86010587040772,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-026,MSM_DualOptical_Target_026,1687.5036148952072,137.24144540923464,-88.64446277539467,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-027,MSM_DualOptical_Target_027,1903.6786651618577,162.59041224094332,-104.28317821986661,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-028,MSM_DualOptical_Target_028,1930.428983015987,159.86399937010592,-91.3619110508727,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-029,MSM_DualOptical_Target_029,2335.3746524470384,181.60924813185704,-102.71192263864727,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-030,MSM_DualOptical_Target_030,1606.7041935393845,203.17160763689776,-84.14550070335747,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-031,MSM_DualOptical_Target_031,1984.4529926148798,263.1159745035719,-107.8782521661684,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-032,MSM_DualOptical_Target_032,1282.6814194163271,258.170502879134,-102.94847320601568,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-033,MSM_DualOptical_Target_033,1876.2625352283658,279.92885071730655,-113.50667452836628,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-034,MSM_DualOptical_Target_034,1822.33065545215,323.5174825494187,-102.18504125303772,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-035,MSM_DualOptical_Target_035,1795.1411597925323,352.6034593387276,-97.89347013211159,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-036,MSM_DualOptical_Target_036,2281.6507749903444,347.1259676527824,-100.1101747469498,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-037,MSM_DualOptical_Target_037,1849.2337935763642,373.3785186388248,-88.64925633603362,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-038,MSM_DualOptical_Target_038,2011.415754069009,418.5729376075256,-117.29751121305205,-49.63869458396343,-6.0,0.0,True
385,3.85,TRUTH-039,MSM_DualOptical_Target_039,1768.1229813442906,397.50250338869364,-82.82458372693597,-49.63869458396343,6.0,0.0,True
385,3.85,TRUTH-040,MSM_DualOptical_Target_040,1525.7022175044483,457.0848293411382,-92.38343990041406,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-001,MSM_DualOptical_Target_001,1578.588842766148,-439.4223215647317,-103.73930684521301,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-002,MSM_DualOptical_Target_002,1633.084786301673,-429.5423522908987,-101.63984418840667,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-003,MSM_DualOptical_Target_003,2118.720359846795,-375.6071846260119,-113.6462205941038,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-004,MSM_DualOptical_Target_004,1389.6102984941822,-384.2800306141294,-82.55792752881241,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-005,MSM_DualOptical_Target_005,1362.6133787396748,-339.57973145575744,-91.5450313160947,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-006,MSM_DualOptical_Target_006,2037.7167331581918,-332.25712805904215,-112.19347097996283,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-007,MSM_DualOptical_Target_007,1551.8116719577756,-282.8538225122625,-100.70333926524904,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-008,MSM_DualOptical_Target_008,1660.2273011232346,-284.8180005547337,-105.14063476179437,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-009,MSM_DualOptical_Target_009,2227.0404734957556,-274.2355355927748,-97.20719814092952,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-010,MSM_DualOptical_Target_010,1497.994163775701,-238.8891075660833,-113.31887445835903,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-011,MSM_DualOptical_Target_011,2065.0399687446065,-192.6721086241494,-108.83025866716463,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-012,MSM_DualOptical_Target_012,1443.9473944169722,-201.275741258762,-104.81572133912636,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-013,MSM_DualOptical_Target_013,1470.920018078718,-176.51239075252144,-102.31300866487416,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-014,MSM_DualOptical_Target_014,2199.8934831758015,-153.9819299240294,-99.94831345393803,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-015,MSM_DualOptical_Target_015,1336.0131636632914,-134.9954730445654,-98.42377475353562,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-016,MSM_DualOptical_Target_016,1956.6380911401648,-89.06835128644757,-115.37217788489644,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-017,MSM_DualOptical_Target_017,2091.941001032623,-92.16706607049426,-99.25022629765463,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-018,MSM_DualOptical_Target_018,1713.8561737818527,-42.69887182311672,-110.05587594395337,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-019,MSM_DualOptical_Target_019,2173.064250043507,-19.589925395159366,-107.92085094294785,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-020,MSM_DualOptical_Target_020,1308.9047796866848,-7.870787953371746,-92.94497933355338,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-021,MSM_DualOptical_Target_021,2145.8063553726893,18.750119398622935,-109.98524176104807,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-022,MSM_DualOptical_Target_022,2308.1993207442897,37.300478342841956,-82.93646522319438,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-023,MSM_DualOptical_Target_023,1740.5676378590438,50.23921902623235,-95.39826623502428,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-024,MSM_DualOptical_Target_024,2253.701986341789,84.47153619316217,-117.60396296496035,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-025,MSM_DualOptical_Target_025,1416.9651843225429,110.08973293775728,-85.86010587040772,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-026,MSM_DualOptical_Target_026,1687.0072279493675,137.18144540923464,-88.64446277539467,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-027,MSM_DualOptical_Target_027,1903.182278216018,162.65041224094333,-104.28317821986661,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-028,MSM_DualOptical_Target_028,1929.9325960701472,159.8039993701059,-91.3619110508727,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-029,MSM_DualOptical_Target_029,2334.8782655011987,181.66924813185705,-102.71192263864727,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-030,MSM_DualOptical_Target_030,1606.2078065935448,203.11160763689776,-84.14550070335747,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-031,MSM_DualOptical_Target_031,1983.95660566904,263.1759745035719,-107.8782521661684,-49.63869458396343,6.0,0.0,True
386,3.86,TRUTH-032,MSM_DualOptical_Target_032,1282.1850324704874,258.110502879134,-102.94847320601568,-49.63869458396343,-6.0,0.0,True
386,3.86,TRUTH-033,MSM_DualOptical_Target_033,1875.766148282526,279.98885071730655,-113.50667452836628,-49.63869458396343,6.0,0.0,True
